connection_id,from_influencer,to_influencer,connection_type,strength,interaction_count,first_seen,last_interaction
1764,109,274,reshared,0.341,173,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1766,445,151,duet,0.19,60,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1767,404,104,inspired_by,0.806,49,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1768,175,328,follows,0.766,173,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1769,56,321,collaborates,0.228,83,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1770,409,438,mentioned,0.716,85,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1771,74,310,reshared,0.516,57,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1772,181,45,tagged,0.601,60,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1774,217,295,inspired_by,0.748,118,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1775,158,455,follows,0.956,46,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1776,277,356,collaborates,0.262,112,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1777,445,176,mentioned,0.592,11,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1778,221,468,reshared,0.361,69,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1779,211,253,tagged,0.605,55,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1780,195,323,duet,0.635,85,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1781,259,455,inspired_by,0.221,159,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1783,284,46,collaborates,0.675,79,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1784,303,425,mentioned,0.984,12,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1785,486,5,reshared,0.402,163,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1786,21,417,tagged,0.679,7,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1787,408,346,duet,0.249,167,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1788,126,155,inspired_by,0.113,169,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1789,418,43,follows,0.12,165,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1790,91,313,collaborates,0.994,97,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1791,222,92,mentioned,0.501,13,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1792,401,135,reshared,0.462,84,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1793,258,441,tagged,0.181,88,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1795,309,148,inspired_by,0.671,104,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1796,380,232,follows,0.352,86,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1797,89,325,collaborates,0.3,160,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1800,60,23,tagged,0.505,71,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1801,295,126,duet,0.35,152,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1802,271,231,inspired_by,0.283,96,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1803,190,323,follows,0.416,191,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1804,54,134,collaborates,0.921,126,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1805,417,329,mentioned,0.88,64,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1806,123,463,reshared,0.872,144,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1807,333,478,tagged,0.369,125,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1808,140,445,duet,0.741,46,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1809,273,449,inspired_by,0.354,65,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1810,463,238,follows,0.918,113,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1811,157,282,collaborates,0.784,122,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1812,122,222,mentioned,0.164,9,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1813,221,368,reshared,0.26,74,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1814,485,151,tagged,0.168,56,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1815,112,284,duet,0.446,167,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1816,184,450,inspired_by,0.737,188,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1817,280,312,follows,0.356,11,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1818,372,404,collaborates,0.276,34,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1819,120,308,mentioned,0.936,99,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1820,193,456,reshared,0.787,26,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1821,354,235,tagged,0.994,54,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1822,105,387,duet,0.555,156,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1823,241,328,inspired_by,0.245,63,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1825,103,22,collaborates,0.695,1,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1826,134,131,mentioned,0.288,138,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1827,185,53,reshared,0.879,76,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1828,116,413,tagged,0.464,189,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1829,27,186,duet,0.194,117,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1830,345,105,inspired_by,0.75,12,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1831,148,219,follows,0.43,31,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1832,215,345,collaborates,0.148,90,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1833,330,291,mentioned,0.551,133,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1835,287,422,tagged,0.684,90,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1836,308,447,duet,0.755,109,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1837,23,131,inspired_by,0.912,21,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1838,408,112,follows,0.953,102,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1839,241,14,collaborates,0.243,142,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1840,476,130,mentioned,0.229,9,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1841,343,181,reshared,0.139,86,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1843,117,370,duet,0.131,66,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1844,61,221,inspired_by,0.643,69,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1845,350,133,follows,0.33,54,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1846,457,1,collaborates,0.965,32,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1847,304,325,mentioned,0.437,33,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1848,116,473,reshared,0.226,57,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1849,112,340,tagged,0.891,88,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1850,66,379,duet,0.264,57,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1851,10,461,inspired_by,0.487,190,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1852,333,271,follows,0.871,40,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1853,146,204,collaborates,0.98,179,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1854,130,52,mentioned,0.283,63,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1855,14,205,reshared,0.635,10,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1856,92,90,tagged,0.929,93,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1857,219,449,duet,0.792,52,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1858,108,387,inspired_by,0.667,146,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1859,102,337,follows,0.3,121,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1860,272,402,collaborates,0.423,183,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1861,37,174,mentioned,0.154,100,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1862,33,169,reshared,0.639,51,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1863,54,233,tagged,0.538,64,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1864,468,51,duet,0.773,93,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1866,166,239,follows,0.937,101,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1868,453,277,mentioned,0.309,21,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1869,379,322,reshared,0.593,51,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1870,259,255,tagged,0.747,111,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1871,191,126,duet,0.619,35,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1872,437,186,inspired_by,0.275,12,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1873,435,213,follows,0.553,178,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1874,149,142,collaborates,0.477,35,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1875,272,277,mentioned,0.385,197,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1876,446,408,reshared,0.422,175,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1877,63,18,tagged,0.614,96,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1878,306,230,duet,0.116,48,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1879,224,387,inspired_by,0.162,46,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1880,424,61,follows,0.606,197,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1881,312,4,collaborates,0.737,45,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1882,418,320,mentioned,0.351,65,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1883,107,425,reshared,0.315,87,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1884,172,39,tagged,0.489,103,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1885,143,73,duet,0.684,102,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1886,415,104,inspired_by,0.368,68,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1887,109,282,follows,0.206,33,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1888,203,482,collaborates,0.245,38,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1889,281,12,mentioned,0.29,151,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1890,237,313,reshared,0.282,69,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1892,268,221,duet,0.778,149,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1893,460,353,inspired_by,0.766,141,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1894,165,423,follows,0.392,171,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1895,285,406,collaborates,0.45,53,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1896,311,217,mentioned,0.559,157,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1897,437,221,reshared,0.271,166,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1898,352,312,tagged,0.874,39,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1899,471,275,duet,0.536,78,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1900,325,26,inspired_by,0.176,32,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1901,143,422,follows,0.884,149,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1902,413,239,collaborates,0.138,30,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1903,418,295,mentioned,0.119,23,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1904,39,350,reshared,0.22,158,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1905,128,49,tagged,0.823,52,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1906,41,302,duet,0.943,178,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1907,137,111,inspired_by,0.184,199,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1908,448,201,follows,0.111,174,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1909,336,128,collaborates,0.11,94,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1910,455,272,mentioned,0.944,148,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1911,25,104,reshared,0.949,158,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1912,170,488,tagged,0.983,44,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1913,324,142,duet,0.682,148,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1914,327,11,inspired_by,0.146,113,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1915,41,474,follows,0.769,150,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1916,439,27,collaborates,0.118,107,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1917,423,16,mentioned,0.626,1,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1918,130,35,reshared,0.576,62,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1919,153,367,tagged,0.146,86,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1921,252,364,inspired_by,0.765,115,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1922,212,31,follows,0.494,153,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1923,111,371,collaborates,0.301,163,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1925,120,260,reshared,0.815,122,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1926,31,251,tagged,0.574,193,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1927,17,343,duet,0.255,54,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1928,461,80,inspired_by,0.553,119,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1929,346,238,follows,0.394,65,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1930,58,225,collaborates,0.37,17,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1932,14,394,reshared,0.296,111,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1933,136,416,tagged,0.135,134,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1934,210,314,duet,0.915,109,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1935,215,448,inspired_by,0.861,74,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1936,111,463,follows,0.424,185,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1937,117,270,collaborates,0.229,145,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1938,204,281,mentioned,0.993,7,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1939,166,303,reshared,0.534,19,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1940,153,366,tagged,0.57,62,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1941,268,104,duet,0.945,73,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1942,394,201,inspired_by,0.226,29,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1943,194,85,follows,0.723,69,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1945,176,474,mentioned,0.637,89,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1946,184,104,reshared,0.626,122,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1947,228,256,tagged,0.784,147,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1948,189,211,duet,0.871,196,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1949,60,386,inspired_by,0.761,6,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1951,355,411,collaborates,0.161,162,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1952,114,3,mentioned,0.15,139,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1953,286,39,reshared,0.58,137,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1954,469,53,tagged,0.93,2,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1955,359,343,duet,0.193,37,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1956,411,490,inspired_by,0.21,103,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1957,470,210,follows,0.432,149,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1958,79,40,collaborates,0.691,16,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1959,393,327,mentioned,0.329,121,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1960,106,315,reshared,0.377,9,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1961,294,144,tagged,0.479,68,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1962,263,383,duet,0.989,170,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1963,237,412,inspired_by,0.289,38,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1965,130,215,collaborates,0.605,79,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1966,43,350,mentioned,0.797,76,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1967,365,387,reshared,0.36,34,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1968,367,113,tagged,0.145,66,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1969,487,258,duet,0.57,74,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1970,381,54,inspired_by,0.432,88,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1971,131,285,follows,0.942,132,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1973,50,401,mentioned,0.998,60,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1974,173,40,reshared,0.481,68,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1975,40,349,tagged,0.557,56,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1976,5,19,duet,0.265,95,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1977,178,360,inspired_by,0.602,55,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1978,148,254,follows,0.204,106,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1980,254,261,mentioned,0.499,168,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1982,153,233,tagged,0.704,15,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1983,116,15,duet,0.687,157,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1984,73,272,inspired_by,0.921,125,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1986,158,429,collaborates,0.632,24,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1987,154,24,mentioned,0.692,173,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1988,301,426,reshared,0.267,137,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1989,489,480,tagged,0.441,64,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1990,251,420,duet,0.591,119,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1991,375,104,inspired_by,0.152,90,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1992,35,14,follows,0.24,66,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1993,487,483,collaborates,0.938,167,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1995,164,63,reshared,0.97,184,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1996,168,421,tagged,0.781,46,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1997,4,16,duet,0.194,131,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1999,346,486,follows,0.119,78,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2000,443,367,collaborates,0.499,61,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2001,15,290,mentioned,0.736,4,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2002,443,72,reshared,0.641,66,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2003,52,170,tagged,0.319,170,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2004,349,149,duet,0.844,153,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2005,120,80,inspired_by,0.196,95,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2006,239,187,follows,0.461,139,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2007,478,468,collaborates,0.307,61,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2009,352,331,reshared,0.945,49,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2010,1,176,tagged,0.604,22,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2011,186,171,duet,0.559,24,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2012,373,25,inspired_by,0.858,189,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2013,75,63,follows,0.88,77,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2014,62,415,collaborates,0.998,1,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2016,270,403,reshared,0.725,164,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2017,10,90,tagged,0.185,142,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2018,324,190,duet,0.891,124,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2019,251,303,inspired_by,0.633,49,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2020,212,120,follows,0.678,25,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2021,39,48,collaborates,0.722,181,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2022,122,107,mentioned,0.43,52,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2024,88,125,tagged,0.937,80,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2026,215,354,inspired_by,0.611,132,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2027,365,226,follows,0.668,111,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2028,43,314,collaborates,0.214,124,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2029,17,6,mentioned,0.631,159,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2030,18,30,reshared,0.169,126,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2031,217,11,tagged,0.335,167,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2033,109,207,inspired_by,0.697,173,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2034,474,104,follows,0.808,164,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2035,273,159,collaborates,0.516,67,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2037,132,254,reshared,0.41,43,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2038,155,4,tagged,0.126,194,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2039,307,45,duet,0.33,16,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2040,260,289,inspired_by,0.732,192,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2041,433,145,follows,0.48,11,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2042,418,449,collaborates,0.498,118,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2043,164,26,mentioned,0.217,178,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2044,273,468,reshared,0.347,142,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2047,252,452,inspired_by,0.948,98,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2048,392,240,follows,0.807,87,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2049,304,435,collaborates,0.447,141,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2051,280,233,reshared,0.196,173,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2052,471,150,tagged,0.711,33,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2053,342,151,duet,0.127,69,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2054,312,350,inspired_by,0.827,78,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2055,106,179,follows,0.589,129,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2057,461,254,mentioned,0.638,192,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2059,40,78,tagged,0.84,154,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2060,173,338,duet,0.106,42,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2061,111,478,inspired_by,0.852,86,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2063,122,457,collaborates,0.416,161,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2064,269,126,mentioned,0.596,101,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2065,487,346,reshared,0.847,46,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2067,228,419,duet,0.205,197,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2069,165,187,follows,0.17,120,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2070,404,419,collaborates,0.803,37,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2071,219,467,mentioned,0.792,163,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2072,375,423,reshared,0.651,14,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2073,424,321,tagged,0.104,33,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2074,333,135,duet,0.984,138,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2075,405,468,inspired_by,0.476,120,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2076,201,210,follows,0.345,117,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2077,152,211,collaborates,0.467,74,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2078,54,164,mentioned,0.723,87,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2079,321,294,reshared,0.145,115,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2080,418,432,tagged,0.86,65,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2082,44,286,inspired_by,0.217,32,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2084,137,27,collaborates,0.793,150,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2085,186,87,mentioned,0.27,174,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2086,95,150,reshared,0.554,103,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2087,124,27,tagged,0.762,105,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2088,76,406,duet,0.113,66,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2089,37,279,inspired_by,0.708,99,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2092,190,227,mentioned,0.269,7,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2093,381,117,reshared,0.5,9,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2094,91,172,tagged,0.857,151,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2095,87,435,duet,0.643,48,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2096,201,71,inspired_by,0.54,81,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2097,31,430,follows,0.755,57,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2098,224,253,collaborates,0.454,61,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2099,385,388,mentioned,0.333,116,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2100,377,341,reshared,0.592,6,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
