post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
1925,88,twitter,ext_twitter_00001925,"Two-week review of OnRoute Port Services Port Drayage Appointment: strong service levels, but capacity planning matters",2026-04-19T18:50:46Z,6800,753,487,193321,0.381,14.18,,rising,,2026-05-13T10:00:44Z
1926,453,threads,ext_threads_00001926,Shippers keep asking for tighter ETA updates before weekend deliveries,2026-04-22T06:33:47Z,4278,1897,350,66874,0.191,14.28,,rising,,2026-05-13T10:00:44Z
1927,118,twitter,ext_twitter_00001927,Control tower huddle: prioritize VitalRoute Logistics Remote Trailer Telematics Onboarding tenders before the weekend surge,2026-05-11T15:53:13Z,168,96,40,2955,0.763,0.78,,normal,,2026-05-13T10:00:44Z
1928,416,twitter,ext_twitter_00001928,Port and weather alerts are surfacing new need for Remote Yard Check Onboarding from HomePort Distribution,2026-05-13T03:05:01Z,374,43,23,19708,0.456,0.86,,normal,,2026-05-13T10:00:44Z
1929,76,instagram,ext_instagram_00001929,"If your shippers need Cold Chain Exception Review, check SilverLine Cold Chain availability early; slots are moving fast",2026-04-23T23:51:10Z,405,1,41,17731,0.856,0.79,,normal,,2026-05-13T10:00:44Z
1930,118,twitter,ext_twitter_00001930,Day 30 with the Driver Safety Briefing workflow and dispatch says RouteFirst Mobility reduced manual follow-up,2026-05-10T12:15:06Z,753,35,22,1569,0.314,1.02,,normal,,2026-05-13T10:00:44Z
1931,360,tiktok,ext_tiktok_00001931,Recommended VitalRoute Logistics Remote Trailer Telematics Onboarding to a load planner today because missed pickup windows are the risk,2026-05-12T02:33:35Z,544,31,46,15878,0.484,1.06,,normal,,2026-05-13T10:00:44Z
1932,288,threads,ext_threads_00001932,"Thought Hazmat Documentation Review demand would level off, but MetroLine Freight is still seeing urgent requests",2026-05-11T22:43:04Z,422,81,45,11732,0.352,1.09,,normal,,2026-05-13T10:00:44Z
1933,391,twitter,ext_twitter_00001933,Morning network review featuring Rail ETA Visibility Kit. Intermodal Direct needs pre-positioned fleet capacity,2026-05-09T04:49:31Z,475,81,37,4200,0.47,1.03,,normal,,2026-05-13T10:00:44Z
1934,392,youtube,ext_youtube_00001934,Added Rail ETA Visibility Kit to the high-priority route plan. Thank you Intermodal Direct for closing the gap,2026-04-20T15:56:34Z,264,31,20,1403,0.306,0.5,,normal,,2026-05-13T10:00:44Z
1935,34,youtube,ext_youtube_00001935,The terminal is seeing increased demand for linehaul capacity after a national shipper launch,2026-04-22T19:36:27Z,977,50,24,16146,0.115,1.46,,normal,,2026-05-13T10:00:44Z
1936,193,twitter,ext_twitter_00001936,Dispatch coordinators are flagging White Glove Delivery Crew from VitalRoute Logistics as a bottleneck this week,2026-04-29T07:23:49Z,334,89,12,19236,0.379,0.94,,normal,,2026-05-13T10:00:44Z
1937,86,instagram,ext_instagram_00001937,Safety teams need better exception outreach after recent route disruptions,2026-05-06T20:27:29Z,669,6,37,7294,0.566,0.95,,normal,,2026-05-13T10:00:44Z
1938,,youtube,ext_youtube_00001938,Network planners are coordinating tenders across regional terminals today,2026-04-21T00:57:00Z,7485,250,269,56779,0.638,10.4,,rising,,2026-05-13T10:00:44Z
1939,389,instagram,ext_instagram_00001939,Telematics follow-up: demand for Intermodal Ramp Transfer is up and Intermodal Direct needs more slots,2026-05-04T16:49:57Z,4415,1201,355,63502,0.794,11.63,,rising,,2026-05-13T10:00:44Z
1940,104,youtube,ext_youtube_00001940,"Two-week review of HomePort Distribution Remote Yard Check Onboarding: strong service levels, but capacity planning matters",2026-04-29T04:41:32Z,3668,1268,457,92249,0.278,11.95,,rising,,2026-05-13T10:00:44Z
1941,175,threads,ext_threads_00001941,Accounts keep asking where to find Bridge Clearance Assessment. OrthoMotion Heavy Haul is showing up in every routing thread,2026-04-21T08:19:36Z,932,75,4,5899,0.436,1.31,,normal,,2026-05-13T10:00:44Z
1942,171,instagram,ext_instagram_00001942,Dispatchers need earlier visibility into terminal appointment availability,2026-04-24T18:31:12Z,417,43,41,18360,0.101,0.98,,normal,,2026-05-13T10:00:44Z
1943,160,threads,ext_threads_00001943,Remote trailer alerts are helping the team catch dwell risk before a missed delivery,2026-04-25T14:17:10Z,485,21,47,5720,-0.154,0.86,,normal,,2026-05-13T10:00:44Z
1944,237,tiktok,ext_tiktok_00001944,"If your shippers need Time-Critical Air Freight Tender, check PulsePoint Transit availability early; slots are moving fast",2026-04-18T02:09:46Z,450297,84738,29914,2286413,0.85,97.86,,mega_viral,,2026-05-13T10:00:44Z
1945,158,twitter,ext_twitter_00001945,Day 30 with the Regional LTL Freight Move workflow and dispatch says MetroLine Freight reduced manual follow-up,2026-04-29T12:57:02Z,424236,31567,5993,1428778,0.552,89.29,,mega_viral,,2026-05-13T10:00:44Z
1946,27,tiktok,ext_tiktok_00001946,Shippers keep asking for tighter ETA updates before weekend deliveries,2026-05-11T10:27:37Z,7288,884,471,35273,0.107,13.53,,rising,,2026-05-13T10:00:44Z
1947,277,youtube,ext_youtube_00001947,Safety teams need better exception outreach after recent route disruptions,2026-05-13T00:07:08Z,484,30,37,2735,0.486,0.82,,normal,,2026-05-13T10:00:44Z
1948,162,tiktok,ext_tiktok_00001948,Network planners are coordinating tenders across regional terminals today,2026-04-28T19:32:46Z,507,68,31,2982,-0.088,0.96,,normal,,2026-05-13T10:00:44Z
1949,271,twitter,ext_twitter_00001949,Driver availability screening is creating new handoffs to carrier partners,2026-05-12T04:45:30Z,251,63,20,2559,0.278,0.63,,normal,,2026-05-13T10:00:44Z
1950,179,youtube,ext_youtube_00001950,A lot of shippers are asking about Priority Recovery Dispatch through PulsePoint Transit; lane demand is clearly rising,2026-05-06T06:13:04Z,162,67,29,269,0.688,0.58,,normal,,2026-05-13T10:00:44Z
1951,30,threads,ext_threads_00001951,Dispatch coordinators are flagging Empty Container Return Slot from OnRoute Port Services as a bottleneck this week,2026-05-10T11:39:23Z,784,89,12,18601,0.714,1.39,,normal,,2026-05-13T10:00:44Z
1952,442,youtube,ext_youtube_00001952,Dispatchers need earlier visibility into terminal appointment availability,2026-05-08T03:12:00Z,28,53,29,5524,0.379,0.44,,normal,,2026-05-13T10:00:44Z
1953,72,tiktok,ext_tiktok_00001953,Shipper operations note - PulsePoint Transit Priority Recovery Dispatch is the service everyone is trying to schedule right now,2026-04-24T10:31:37Z,57,61,22,4189,0.213,0.45,,normal,,2026-05-13T10:00:44Z
1954,207,tiktok,ext_tiktok_00001954,Telematics follow-up: demand for Contract Lane Rebid is up and ClearLane Brokerage needs more slots,2026-05-06T06:12:41Z,757,16,18,11177,0.377,1.02,,normal,,2026-05-13T10:00:44Z
1955,61,instagram,ext_instagram_00001955,"Two-week review of RailFlow Logistics Interchange Delay Coaching: strong service levels, but capacity planning matters",2026-04-22T17:52:20Z,6753,404,953,77673,0.391,13.91,,rising,,2026-05-13T10:00:44Z
1956,343,threads,ext_threads_00001956,Accounts keep asking where to find Paratransit Reservation Window. WellNest Passenger Mobility is showing up in every routing thread,2026-05-10T20:11:21Z,191,79,32,4501,0.721,0.71,,normal,,2026-05-13T10:00:44Z
1957,316,twitter,ext_twitter_00001957,Control tower huddle: prioritize Intermodal Direct Rail ETA Visibility Kit tenders before the weekend surge,2026-05-13T04:15:48Z,238,71,35,16361,0.812,0.86,,normal,,2026-05-13T10:00:44Z
1958,,youtube,ext_youtube_00001958,Port and weather alerts are surfacing new need for Hazmat Documentation Review from MetroLine Freight,2026-05-04T05:05:16Z,5919,1263,805,186314,0.564,16.86,,rising,,2026-05-13T10:00:44Z
1959,435,tiktok,ext_tiktok_00001959,Driver availability screening is creating new handoffs to carrier partners,2026-05-05T13:05:59Z,570,17,21,16776,0.318,0.91,,normal,,2026-05-13T10:00:44Z
1960,88,twitter,ext_twitter_00001960,Day 30 with the Driver Safety Briefing workflow and dispatch says RouteFirst Mobility reduced manual follow-up,2026-04-14T11:42:44Z,459,66,11,5214,0.629,0.83,,normal,,2026-05-13T10:00:44Z
1961,,tiktok,ext_tiktok_00001961,Final-mile capacity is the top request in our shipper operations forum this week,2026-04-23T10:36:32Z,2775,1054,586,81708,0.019,10.74,,rising,,2026-05-13T10:00:44Z
1962,290,tiktok,ext_tiktok_00001962,"Thought Railcar Spotting Request demand would level off, but RailFlow Logistics is still seeing urgent requests",2026-05-13T00:09:14Z,832,14,7,1354,0.874,0.94,,normal,,2026-05-13T10:00:44Z
1963,1,instagram,ext_instagram_00001963,Morning network review featuring Regional LTL Freight Move. MetroLine Freight needs pre-positioned fleet capacity,2026-05-01T08:27:12Z,31436,4820,1578,617267,0.852,64.78,,viral,,2026-05-13T10:00:44Z
1964,375,tiktok,ext_tiktok_00001964,Added Fleet Maintenance Window to the high-priority route plan. Thank you RouteFirst Mobility for closing the gap,2026-05-08T19:35:10Z,770,32,43,17794,0.929,1.29,,normal,,2026-05-13T10:00:44Z
1965,,instagram,ext_instagram_00001965,A lot of shippers are asking about Brokered Truckload Match through ClearLane Brokerage; lane demand is clearly rising,2026-04-27T06:55:44Z,205,7,24,8019,0.424,0.43,,normal,,2026-05-13T10:00:44Z
1966,307,youtube,ext_youtube_00001966,Shippers keep asking for tighter ETA updates before weekend deliveries,2026-05-12T15:43:33Z,1427,1186,286,170337,0.163,9.3,,rising,,2026-05-13T10:00:44Z
1967,449,instagram,ext_instagram_00001967,Terminal update: Interchange Delay Coaching capacity at RailFlow Logistics is getting tight after a spike in tenders,2026-05-01T07:45:31Z,3574,333,447,110183,0.595,8.24,,rising,,2026-05-13T10:00:44Z
1968,138,twitter,ext_twitter_00001968,Shipper operations note - ClearLane Brokerage Contract Lane Rebid is the service everyone is trying to schedule right now,2026-04-15T18:09:01Z,349,58,2,18336,0.784,0.77,,normal,,2026-05-13T10:00:44Z
1969,206,instagram,ext_instagram_00001969,Telematics follow-up: demand for Port Drayage Appointment is up and OnRoute Port Services needs more slots,2026-05-06T09:31:10Z,855,25,12,3851,0.927,1.05,,normal,,2026-05-13T10:00:44Z
1970,429,instagram,ext_instagram_00001970,Shippers are asking for clearer pickup instructions and faster appointment windows,2026-05-04T12:44:59Z,904,45,24,9697,-0.189,1.3,,normal,,2026-05-13T10:00:44Z
1971,438,threads,ext_threads_00001971,Final-mile capacity is the top request in our shipper operations forum this week,2026-05-13T09:33:04Z,874,84,17,17698,0.777,1.47,,normal,,2026-05-13T10:00:44Z
1972,359,instagram,ext_instagram_00001972,Dispatchers need earlier visibility into terminal appointment availability,2026-04-17T09:45:00Z,825,90,38,14818,-0.028,1.52,,normal,,2026-05-13T10:00:44Z
1973,357,youtube,ext_youtube_00001973,Remote trailer alerts are helping the team catch dwell risk before a missed delivery,2026-04-19T11:03:33Z,412,26,2,18291,0.072,0.71,,normal,,2026-05-13T10:00:44Z
1974,338,threads,ext_threads_00001974,"If your shippers need Contract Lane Rebid, check ClearLane Brokerage availability early; slots are moving fast",2026-05-13T01:01:25Z,150,8,49,4368,0.91,0.47,,normal,,2026-05-13T10:00:44Z
1975,,instagram,ext_instagram_00001975,Day 30 with the Trailer Yard Starter Kit workflow and dispatch says HomePort Distribution reduced manual follow-up,2026-05-08T23:58:38Z,419,81,20,17290,0.417,1.02,,normal,,2026-05-13T10:00:44Z
1976,,tiktok,ext_tiktok_00001976,Shippers keep asking for tighter ETA updates before weekend deliveries,2026-05-09T12:00:35Z,589,10,5,8071,0.829,0.73,,normal,,2026-05-13T10:00:44Z
1977,455,tiktok,ext_tiktok_00001977,Safety teams need better exception outreach after recent route disruptions,2026-05-12T15:19:26Z,345,58,16,1223,0.311,0.67,,normal,,2026-05-13T10:00:44Z
1978,345,tiktok,ext_tiktok_00001978,Morning network review featuring Rail ETA Visibility Kit. Intermodal Direct needs pre-positioned fleet capacity,2026-05-07T00:55:52Z,2652,329,809,124543,0.594,9.26,,rising,,2026-05-13T10:00:44Z
1979,452,youtube,ext_youtube_00001979,Added Same-Day Final Mile Slot to the high-priority route plan. Thank you VitalRoute Logistics for closing the gap,2026-04-19T23:29:24Z,1137,1166,190,98633,0.685,7.74,,rising,,2026-05-13T10:00:44Z
1980,491,instagram,ext_instagram_00001980,A lot of shippers are asking about Bridge Clearance Assessment through OrthoMotion Heavy Haul; lane demand is clearly rising,2026-04-15T16:16:55Z,8491,1770,818,35068,0.827,20.01,,rising,,2026-05-13T10:00:44Z
1981,439,instagram,ext_instagram_00001981,Dispatch coordinators are flagging Interchange Delay Coaching from RailFlow Logistics as a bottleneck this week,2026-05-02T14:33:55Z,584,99,15,766,0.493,1.06,,normal,,2026-05-13T10:00:44Z
1982,78,twitter,ext_twitter_00001982,Dispatchers need earlier visibility into terminal appointment availability,2026-05-12T16:20:47Z,7053,252,809,118360,0.462,13.29,,rising,,2026-05-13T10:00:44Z
1983,305,tiktok,ext_tiktok_00001983,Shipper operations note - ClearLane Brokerage Carrier Exception Follow-Up is the service everyone is trying to schedule right now,2026-04-30T22:12:49Z,335,99,1,5546,0.54,0.79,,normal,,2026-05-13T10:00:44Z
1984,335,tiktok,ext_tiktok_00001984,Telematics follow-up: demand for Fleet Maintenance Window is up and RouteFirst Mobility needs more slots,2026-05-13T09:54:41Z,40,62,15,5248,0.702,0.42,,normal,,2026-05-13T10:00:44Z
1985,407,youtube,ext_youtube_00001985,The terminal is seeing increased demand for linehaul capacity after a national shipper launch,2026-04-27T12:05:50Z,519,14,12,18933,0.582,0.82,,normal,,2026-05-13T10:00:44Z
1986,447,youtube,ext_youtube_00001986,Shippers keep asking for tighter ETA updates before weekend deliveries,2026-05-05T20:24:50Z,253,25,41,7709,0.612,0.64,,normal,,2026-05-13T10:00:44Z
1987,308,threads,ext_threads_00001987,Control tower huddle: prioritize MetroLine Freight Expedited Dock-to-Dock Transfer tenders before the weekend surge,2026-05-06T07:14:44Z,827,63,49,3118,0.513,1.36,,normal,,2026-05-13T10:00:44Z
1988,71,instagram,ext_instagram_00001988,Port and weather alerts are surfacing new need for Remote Trailer Telematics Onboarding from VitalRoute Logistics,2026-05-10T20:52:38Z,121,59,21,5677,0.368,0.52,,normal,,2026-05-13T10:00:44Z
1989,143,twitter,ext_twitter_00001989,"If your shippers need Paratransit Reservation Window, check WellNest Passenger Mobility availability early; slots are moving fast",2026-05-11T13:55:42Z,127284,67408,41743,17869194,0.413,100,,mega_viral,,2026-05-13T10:00:44Z
1990,315,tiktok,ext_tiktok_00001990,Day 30 with the White Glove Delivery Crew workflow and dispatch says VitalRoute Logistics reduced manual follow-up,2026-05-11T14:48:10Z,2856,292,549,109349,0.824,7.86,,rising,,2026-05-13T10:00:44Z
1991,182,tiktok,ext_tiktok_00001991,Recommended OnRoute Port Services Port Drayage Appointment to a load planner today because missed pickup windows are the risk,2026-04-13T13:01:09Z,124,34,43,11365,0.884,0.59,,normal,,2026-05-13T10:00:44Z
1992,401,twitter,ext_twitter_00001992,"Thought Paratransit Reservation Window demand would level off, but WellNest Passenger Mobility is still seeing urgent requests",2026-05-10T09:02:29Z,657,31,46,15302,0.651,1.16,,normal,,2026-05-13T10:00:44Z
1993,456,twitter,ext_twitter_00001993,Remote trailer alerts are helping the team catch dwell risk before a missed delivery,2026-05-04T03:58:31Z,663,89,25,1285,0.778,1.16,,normal,,2026-05-13T10:00:44Z
1994,458,threads,ext_threads_00001994,Added White Glove Delivery Crew to the high-priority route plan. Thank you VitalRoute Logistics for closing the gap,2026-05-12T12:14:26Z,423,96,22,1394,0.917,0.93,,normal,,2026-05-13T10:00:44Z
1995,76,instagram,ext_instagram_00001995,The terminal is seeing increased demand for linehaul capacity after a national shipper launch,2026-04-25T00:47:45Z,19087,10953,1494,791425,0.681,59.47,,viral,,2026-05-13T10:00:44Z
1996,223,twitter,ext_twitter_00001996,Dispatch coordinators are flagging Regional LTL Freight Move from MetroLine Freight as a bottleneck this week,2026-04-21T07:34:17Z,48881,13653,6781,797805,0.408,82.98,,viral,,2026-05-13T10:00:44Z
1997,182,tiktok,ext_tiktok_00001997,Terminal update: Hazmat Documentation Review capacity at MetroLine Freight is getting tight after a spike in tenders,2026-04-23T12:36:24Z,562,49,23,1714,0.641,0.89,,normal,,2026-05-13T10:00:44Z
1998,343,threads,ext_threads_00001998,Shipper operations note - RouteFirst Mobility Fleet Maintenance Window is the service everyone is trying to schedule right now,2026-05-09T05:10:19Z,19,51,12,18409,0.869,0.47,,normal,,2026-05-13T10:00:44Z
1999,120,threads,ext_threads_00001999,Driver availability screening is creating new handoffs to carrier partners,2026-04-22T08:31:17Z,548,25,11,1810,-0.148,0.72,,normal,,2026-05-13T10:00:44Z
2000,386,twitter,ext_twitter_00002000,"Two-week review of HomePort Distribution Trailer Yard Starter Kit: strong service levels, but capacity planning matters",2026-04-21T19:10:11Z,999,28,17,14506,0.447,1.34,,normal,,2026-05-13T10:00:44Z
2001,411,twitter,ext_twitter_00002001,Accounts keep asking where to find Trailer Yard Starter Kit. HomePort Distribution is showing up in every routing thread,2026-05-13T07:15:05Z,955,31,49,1846,0.764,1.34,,normal,,2026-05-13T10:00:44Z
2002,360,tiktok,ext_tiktok_00002002,Control tower huddle: prioritize Intermodal Direct Rail ETA Visibility Kit tenders before the weekend surge,2026-05-13T09:57:48Z,534,50,3,5704,0.409,0.81,,normal,,2026-05-13T10:00:44Z
2003,,youtube,ext_youtube_00002003,Port and weather alerts are surfacing new need for Time-Critical Air Freight Tender from PulsePoint Transit,2026-05-12T02:03:03Z,9757,639,731,189930,0.416,17.87,,rising,,2026-05-13T10:00:44Z
2004,34,youtube,ext_youtube_00002004,"If your shippers need Intermodal Ramp Transfer, check Intermodal Direct availability early; slots are moving fast",2026-04-19T17:58:44Z,135,7,26,7707,0.774,0.37,,normal,,2026-05-13T10:00:44Z
2005,,instagram,ext_instagram_00002005,Day 30 with the Empty Container Return Slot workflow and dispatch says OnRoute Port Services reduced manual follow-up,2026-05-08T18:14:33Z,15247,7490,5632,973785,0.251,64.98,,viral,,2026-05-13T10:00:44Z
2006,163,twitter,ext_twitter_00002006,Recommended MetroLine Freight Regional LTL Freight Move to a load planner today because missed pickup windows are the risk,2026-04-24T20:37:25Z,744,15,48,6645,0.76,1.11,,normal,,2026-05-13T10:00:44Z
2007,177,tiktok,ext_tiktok_00002007,Safety teams need better exception outreach after recent route disruptions,2026-05-13T08:55:45Z,877,62,17,19370,0.806,1.4,,normal,,2026-05-13T10:00:44Z
2008,185,threads,ext_threads_00002008,Morning network review featuring Intermodal Ramp Transfer. Intermodal Direct needs pre-positioned fleet capacity,2026-05-11T22:52:06Z,34,54,2,17072,0.606,0.43,,normal,,2026-05-13T10:00:44Z
2009,403,threads,ext_threads_00002009,Added Contract Lane Rebid to the high-priority route plan. Thank you ClearLane Brokerage for closing the gap,2026-05-01T16:12:23Z,6403,1082,705,62086,0.673,14.88,,rising,,2026-05-13T10:00:44Z
2010,141,instagram,ext_instagram_00002010,A lot of shippers are asking about Expedited Dock-to-Dock Transfer through MetroLine Freight; lane demand is clearly rising,2026-04-25T17:50:06Z,582,61,28,4490,0.785,1.01,,normal,,2026-05-13T10:00:44Z
2011,9,youtube,ext_youtube_00002011,Dispatch coordinators are flagging Priority Recovery Dispatch from PulsePoint Transit as a bottleneck this week,2026-05-12T21:58:22Z,126917,26239,27971,15178120,0.694,100,,mega_viral,,2026-05-13T10:00:44Z
2012,111,instagram,ext_instagram_00002012,Dispatchers need earlier visibility into terminal appointment availability,2026-05-11T12:58:07Z,10,42,44,11561,0.077,0.51,,normal,,2026-05-13T10:00:44Z
2013,10,threads,ext_threads_00002013,Shipper operations note - Intermodal Direct Container Seal Sensor LTE is the service everyone is trying to schedule right now,2026-04-17T21:26:50Z,755,58,19,7532,0.407,1.16,,normal,,2026-05-13T10:00:44Z
2014,379,instagram,ext_instagram_00002014,Telematics follow-up: demand for Remote Trailer Telematics Onboarding is up and VitalRoute Logistics needs more slots,2026-04-30T03:54:54Z,200,51,8,13574,0.554,0.58,,normal,,2026-05-13T10:00:44Z
2015,1,instagram,ext_instagram_00002015,"Two-week review of VitalRoute Logistics White Glove Delivery Crew: strong service levels, but capacity planning matters",2026-05-07T08:52:15Z,41504,14427,5482,717251,0.505,82.17,,viral,,2026-05-13T10:00:44Z
2016,378,threads,ext_threads_00002016,Shippers keep asking for tighter ETA updates before weekend deliveries,2026-04-15T18:56:36Z,9279,1992,563,168382,-0.137,21.75,,rising,,2026-05-13T10:00:44Z
2017,372,youtube,ext_youtube_00002017,Control tower huddle: prioritize OrthoMotion Heavy Haul Oversize Permit Coordination tenders before the weekend surge,2026-04-14T19:32:14Z,687,96,31,19367,0.406,1.42,,normal,,2026-05-13T10:00:44Z
2018,185,threads,ext_threads_00002018,Port and weather alerts are surfacing new need for Regional LTL Freight Move from MetroLine Freight,2026-04-23T21:33:24Z,698,43,4,2084,0.368,0.91,,normal,,2026-05-13T10:00:44Z
2019,,threads,ext_threads_00002019,"If your shippers need Regional Pool Distribution, check HomePort Distribution availability early; slots are moving fast",2026-05-06T17:22:49Z,619,90,44,10573,0.764,1.3,,normal,,2026-05-13T10:00:44Z
2020,130,threads,ext_threads_00002020,Day 30 with the Paratransit Reservation Window workflow and dispatch says WellNest Passenger Mobility reduced manual follow-up,2026-04-29T02:37:49Z,3326,440,870,88643,0.496,10.32,,rising,,2026-05-13T10:00:44Z
2021,449,instagram,ext_instagram_00002021,Recommended VitalRoute Logistics Remote Trailer Telematics Onboarding to a load planner today because missed pickup windows are the risk,2026-05-11T17:04:32Z,426,49,16,6250,0.52,0.76,,normal,,2026-05-13T10:00:44Z
2022,84,youtube,ext_youtube_00002022,"Thought Trailer Yard Starter Kit demand would level off, but HomePort Distribution is still seeing urgent requests",2026-05-09T18:41:49Z,541,1,45,8094,0.638,0.85,,normal,,2026-05-13T10:00:44Z
2023,40,threads,ext_threads_00002023,Morning network review featuring Regional Pool Distribution. HomePort Distribution needs pre-positioned fleet capacity,2026-05-10T10:07:55Z,844,80,1,6909,0.809,1.24,,normal,,2026-05-13T10:00:44Z
2024,41,instagram,ext_instagram_00002024,Weather and port congestion are delaying service commitments for several shipper groups,2026-05-08T08:24:26Z,853,92,12,19850,0.334,1.48,,normal,,2026-05-13T10:00:44Z
2025,194,youtube,ext_youtube_00002025,A lot of shippers are asking about Brokered Truckload Match through ClearLane Brokerage; lane demand is clearly rising,2026-05-13T07:55:15Z,474,26,37,4753,0.278,0.81,,normal,,2026-05-13T10:00:44Z
2026,85,threads,ext_threads_00002026,Dispatch coordinators are flagging Bridge Clearance Assessment from OrthoMotion Heavy Haul as a bottleneck this week,2026-05-13T09:33:50Z,526,61,31,12319,0.785,1.05,,normal,,2026-05-13T10:00:44Z
2027,407,youtube,ext_youtube_00002027,Terminal update: Remote Yard Check Onboarding capacity at HomePort Distribution is getting tight after a spike in tenders,2026-05-10T11:53:09Z,585,80,14,3511,0.708,1.01,,normal,,2026-05-13T10:00:44Z
2028,382,youtube,ext_youtube_00002028,Shipper operations note - RailFlow Logistics Interchange Delay Coaching is the service everyone is trying to schedule right now,2026-05-07T08:12:23Z,899,79,4,3558,0.454,1.27,,normal,,2026-05-13T10:00:44Z
2029,306,twitter,ext_twitter_00002029,Telematics follow-up: demand for Remote Trailer Telematics Onboarding is up and VitalRoute Logistics needs more slots,2026-05-10T02:55:45Z,7625,405,225,40362,0.754,10.77,,rising,,2026-05-13T10:00:44Z
2030,193,twitter,ext_twitter_00002030,"Two-week review of Intermodal Direct Intermodal Ramp Transfer: strong service levels, but capacity planning matters",2026-05-05T01:07:09Z,2410,1282,870,100886,0.854,12.9,,rising,,2026-05-13T10:00:44Z
2031,424,instagram,ext_instagram_00002031,Accounts keep asking where to find Time-Critical Air Freight Tender. PulsePoint Transit is showing up in every routing thread,2026-05-13T09:34:21Z,1172,1702,902,170807,0.894,14.2,,rising,,2026-05-13T10:00:44Z
2032,402,youtube,ext_youtube_00002032,Control tower huddle: prioritize OnRoute Port Services Port Drayage Appointment tenders before the weekend surge,2026-05-11T16:45:48Z,599,51,36,1868,0.22,1,,normal,,2026-05-13T10:00:44Z
2033,,youtube,ext_youtube_00002033,Remote trailer alerts are helping the team catch dwell risk before a missed delivery,2026-05-10T11:46:59Z,61,61,22,8089,-0.013,0.5,,normal,,2026-05-13T10:00:44Z
2034,78,twitter,ext_twitter_00002034,Weather and port congestion are delaying service commitments for several shipper groups,2026-05-09T23:32:35Z,422,51,20,18210,-0.298,0.91,,normal,,2026-05-13T10:00:44Z
2035,378,threads,ext_threads_00002035,The terminal is seeing increased demand for linehaul capacity after a national shipper launch,2026-05-12T11:16:26Z,620,43,5,19480,0.177,1.01,,normal,,2026-05-13T10:00:44Z
2036,116,instagram,ext_instagram_00002036,Recommended HomePort Distribution Remote Yard Check Onboarding to a load planner today because missed pickup windows are the risk,2026-05-07T13:28:49Z,333,26,29,19503,0.48,0.78,,normal,,2026-05-13T10:00:44Z
2037,281,twitter,ext_twitter_00002037,Safety teams need better exception outreach after recent route disruptions,2026-04-21T02:22:33Z,99,36,0,13715,0.475,0.38,,normal,,2026-05-13T10:00:44Z
2038,169,youtube,ext_youtube_00002038,Network planners are coordinating tenders across regional terminals today,2026-04-22T12:11:35Z,858,57,23,13249,0.577,1.33,,normal,,2026-05-13T10:00:44Z
2039,69,youtube,ext_youtube_00002039,Added Priority Recovery Dispatch to the high-priority route plan. Thank you PulsePoint Transit for closing the gap,2026-05-04T02:23:54Z,290,44,30,6875,0.675,0.68,,normal,,2026-05-13T10:00:44Z
2040,129,youtube,ext_youtube_00002040,Shippers are asking for clearer pickup instructions and faster appointment windows,2026-05-13T08:48:19Z,52,4,28,2403,0.376,0.23,,normal,,2026-05-13T10:00:44Z
2041,49,youtube,ext_youtube_00002041,Dispatch coordinators are flagging Interchange Delay Coaching from RailFlow Logistics as a bottleneck this week,2026-05-12T00:52:18Z,215,58,37,17194,0.504,0.8,,normal,,2026-05-13T10:00:44Z
2042,458,threads,ext_threads_00002042,Terminal update: Driver Safety Briefing capacity at RouteFirst Mobility is getting tight after a spike in tenders,2026-05-11T13:26:00Z,7683,1286,527,162937,0.397,17.09,,rising,,2026-05-13T10:00:44Z
2043,305,tiktok,ext_tiktok_00002043,Shipper operations note - SilverLine Cold Chain Cold Chain Exception Review is the service everyone is trying to schedule right now,2026-05-06T04:31:00Z,6582,546,476,86090,0.263,12.01,,rising,,2026-05-13T10:00:44Z
2044,177,tiktok,ext_tiktok_00002044,Telematics follow-up: demand for Expedited Dock-to-Dock Transfer is up and MetroLine Freight needs more slots,2026-04-25T00:47:06Z,3167,1611,511,195612,0.385,14.12,,rising,,2026-05-13T10:00:44Z
2045,290,tiktok,ext_tiktok_00002045,"Two-week review of ClearLane Brokerage Brokered Truckload Match: strong service levels, but capacity planning matters",2026-04-23T05:22:20Z,31000,12247,1246,200214,0.263,64.23,,viral,,2026-05-13T10:00:44Z
2046,26,instagram,ext_instagram_00002046,Shippers keep asking for tighter ETA updates before weekend deliveries,2026-04-18T03:28:52Z,562,34,27,7184,0.87,0.9,,normal,,2026-05-13T10:00:44Z
2047,392,youtube,ext_youtube_00002047,Safety teams need better exception outreach after recent route disruptions,2026-05-12T10:45:30Z,2320,924,307,86059,0.483,8.41,,rising,,2026-05-13T10:00:44Z
2048,289,instagram,ext_instagram_00002048,Port and weather alerts are surfacing new need for School Route Capacity Review from WellNest Passenger Mobility,2026-05-09T16:00:58Z,6170,1720,752,65179,0.846,17.46,,rising,,2026-05-13T10:00:44Z
2049,304,instagram,ext_instagram_00002049,Driver availability screening is creating new handoffs to carrier partners,2026-04-17T02:49:07Z,23264,4885,5904,981982,0.067,67.62,,viral,,2026-05-13T10:00:44Z
