order_id,customer_id,order_status,order_total,shipping_cost,fulfillment_center_id,shipping_lat,shipping_lon,estimated_delivery,actual_delivery,social_source_id,demand_score,created_at,updated_at
1328,1214,cancelled,29220,24.99,12,33.4049,-112.5543,2026-05-10,,4598,80.54,2026-05-03T13:55:00Z,2026-05-05T16:30:00Z
1329,1233,confirmed,6760,0,5,35.7645,-78.4099,2026-05-11,,4609,95.03,2026-05-03T13:50:00Z,2026-05-05T16:30:00Z
1330,1252,processing,39540,7.99,10,41.4393,-87.1077,2026-05-12,,4620,97.07,2026-05-03T13:45:00Z,2026-05-05T16:30:00Z
1331,1271,shipped,30170,14.99,3,40.9686,-74.5917,2026-05-06,,4631,79.14,2026-05-03T13:40:00Z,2026-05-05T16:30:00Z
1332,1290,delivered,36100,24.99,8,34.1256,-85.0729,2026-05-07,2026-05-03,4642,91.69,2026-05-03T13:35:00Z,2026-05-05T16:30:00Z
1333,1309,pending,33250,0,,37.795,-122.2409,2026-05-08,,4653,94.57,2026-05-03T13:30:00Z,2026-05-05T16:30:00Z
1334,1328,confirmed,25580,7.99,6,39.9221,-105.0093,2026-05-09,,4664,58.16,2026-05-03T13:25:00Z,2026-05-05T16:30:00Z
1335,1347,processing,33500,14.99,11,32.2497,-96.5578,2026-05-10,,4675,74.65,2026-05-03T13:20:00Z,2026-05-05T16:30:00Z
1336,1366,cancelled,25220,24.99,4,25.2238,-80.0194,2026-05-11,,4686,65.06,2026-05-03T13:15:00Z,2026-05-05T16:30:00Z
1337,1385,confirmed,78500,0,9,41.8589,-71.4844,2026-05-12,,4697,55.89,2026-05-03T13:10:00Z,2026-05-05T16:30:00Z
1338,1404,processing,12842,7.99,2,33.7132,-118.41,2026-05-06,,4708,54.25,2026-05-03T13:05:00Z,2026-05-05T16:30:00Z
1339,1423,shipped,62460,14.99,7,48.0297,-122.2614,2026-05-07,,4719,40.25,2026-05-03T13:00:00Z,2026-05-05T16:30:00Z
1340,1442,delivered,37760,24.99,12,33.5939,-111.7984,2026-05-08,2026-05-03,4730,64.06,2026-05-03T12:55:00Z,2026-05-05T16:30:00Z
1341,1461,pending,34790,0,5,35.9691,-78.8687,2026-05-09,,4741,85.3,2026-05-03T12:50:00Z,2026-05-05T16:30:00Z
1342,1480,confirmed,67000,7.99,10,41.6484,-87.4977,2026-05-10,,4752,43.46,2026-05-03T12:45:00Z,2026-05-05T16:30:00Z
1343,1499,processing,24900,14.99,3,41.283,-73.7408,2026-05-11,,4763,35.54,2026-05-03T12:40:00Z,2026-05-05T16:30:00Z
1344,1518,cancelled,24600,24.99,8,34.3148,-83.7302,2026-05-12,,4774,92.83,2026-05-03T12:35:00Z,2026-05-05T16:30:00Z
1345,1537,confirmed,31400,0,1,37.1485,-121.3878,2026-05-06,,4785,71.66,2026-05-03T12:30:00Z,2026-05-05T16:30:00Z
1346,1556,processing,21210,7.99,6,39.9949,-105.0429,2026-05-07,,4796,73.59,2026-05-03T12:25:00Z,2026-05-05T16:30:00Z
1347,1575,shipped,34010,14.99,11,32.8828,-97.222,2026-05-08,,4807,85.19,2026-05-03T12:20:00Z,2026-05-05T16:30:00Z
1348,1594,delivered,10360,24.99,4,25.5797,-80.0266,2026-05-09,2026-05-03,4818,73.73,2026-05-03T12:15:00Z,2026-05-05T16:30:00Z
1349,1613,pending,7620,0,9,41.7537,-70.5178,2026-05-10,,4829,82.07,2026-05-03T12:10:00Z,2026-05-05T16:30:00Z
1350,1632,confirmed,46000,7.99,2,34.2093,-118.8726,2026-05-11,,4840,97.6,2026-05-03T12:05:00Z,2026-05-05T16:30:00Z
1351,1651,processing,28900,14.99,7,47.2691,-122.9117,2026-05-12,,4851,73.34,2026-05-03T12:00:00Z,2026-05-05T16:30:00Z
1352,1670,cancelled,50520,24.99,12,32.9768,-112.3903,2026-05-06,,4862,54.22,2026-05-03T11:55:00Z,2026-05-05T16:30:00Z
1353,1689,confirmed,27400,0,5,36.412,-78.1641,2026-05-07,,4873,65.38,2026-05-03T11:50:00Z,2026-05-05T16:30:00Z
1354,1708,processing,49460,7.99,10,41.6549,-88.1283,2026-05-08,,4884,95.47,2026-05-03T11:45:00Z,2026-05-05T16:30:00Z
1355,1727,shipped,61700,14.99,3,40.8504,-73.7522,2026-05-09,,4895,47.69,2026-05-03T11:40:00Z,2026-05-05T16:30:00Z
1356,1746,delivered,98300,24.99,8,33.1188,-84.1939,2026-05-10,2026-05-03,4906,76.55,2026-05-03T11:35:00Z,2026-05-05T16:30:00Z
1357,1765,pending,15970,0,,37.2791,-122.207,2026-05-11,,4917,44.85,2026-05-03T11:30:00Z,2026-05-05T16:30:00Z
1358,1784,confirmed,36730,7.99,6,39.6831,-105.1549,2026-05-12,,4928,47.39,2026-05-03T11:25:00Z,2026-05-05T16:30:00Z
1359,1803,processing,55080,14.99,11,32.4266,-97.3055,2026-05-06,,4939,80.86,2026-05-03T11:20:00Z,2026-05-05T16:30:00Z
1360,1822,cancelled,49640,24.99,4,26.1097,-79.637,2026-05-07,,4950,72.53,2026-05-03T11:15:00Z,2026-05-05T16:30:00Z
1361,1841,confirmed,25020,0,9,42.2454,-71.3955,2026-05-08,,4961,42.41,2026-05-03T11:10:00Z,2026-05-05T16:30:00Z
1362,1860,processing,12605,7.99,2,34.1489,-117.7801,2026-05-09,,4972,94.92,2026-05-03T11:05:00Z,2026-05-05T16:30:00Z
1363,1879,shipped,43100,14.99,7,47.7435,-122.2229,2026-05-10,,4983,81.93,2026-05-03T11:00:00Z,2026-05-05T16:30:00Z
1364,1898,delivered,49200,24.99,12,33.7779,-112.0896,2026-05-11,2026-05-03,4994,57.66,2026-05-03T10:55:00Z,2026-05-05T16:30:00Z
1365,1917,pending,27770,0,5,36.0418,-78.3006,2026-05-12,,5,94.96,2026-05-03T10:50:00Z,2026-05-05T16:30:00Z
1366,1936,confirmed,32044,7.99,10,42.4258,-87.6155,2026-05-06,,16,43.69,2026-05-03T10:45:00Z,2026-05-05T16:30:00Z
1367,1955,processing,33550,14.99,3,40.6093,-74.4182,2026-05-07,,27,40.85,2026-05-03T10:40:00Z,2026-05-05T16:30:00Z
1368,1974,cancelled,29480,24.99,8,34.4265,-84.1231,2026-05-08,,38,79.81,2026-05-03T10:35:00Z,2026-05-05T16:30:00Z
1369,1993,confirmed,80400,0,1,37.5785,-121.7899,2026-05-09,,49,80.72,2026-05-03T10:30:00Z,2026-05-05T16:30:00Z
1370,12,processing,31700,7.99,6,34.1943,-118.8099,2026-05-10,,60,63.76,2026-05-03T10:25:00Z,2026-05-05T16:30:00Z
1371,31,shipped,19850,14.99,11,48.0088,-121.6905,2026-05-11,,71,46.8,2026-05-03T10:20:00Z,2026-05-05T16:30:00Z
1372,50,delivered,48400,24.99,4,33.2679,-112.1647,2026-05-12,2026-05-03,82,70.21,2026-05-03T10:15:00Z,2026-05-05T16:30:00Z
1373,69,pending,46700,0,9,35.5938,-78.1898,2026-05-06,,93,50.97,2026-05-03T10:10:00Z,2026-05-05T16:30:00Z
1374,88,confirmed,36750,7.99,2,42.3531,-87.1026,2026-05-07,,104,59.8,2026-05-03T10:05:00Z,2026-05-05T16:30:00Z
1375,107,processing,29400,14.99,7,40.93,-74.5151,2026-05-08,,115,89.17,2026-05-03T10:00:00Z,2026-05-05T16:30:00Z
1376,126,cancelled,10540,24.99,12,33.9645,-85.0647,2026-05-09,,126,39.18,2026-05-03T09:55:00Z,2026-05-05T16:30:00Z
1377,145,confirmed,39010,0,5,36.8604,-121.4248,2026-05-10,,137,47.93,2026-05-03T09:50:00Z,2026-05-05T16:30:00Z
1378,164,processing,26720,7.99,10,40.0096,-104.5874,2026-05-11,,148,51.41,2026-05-03T09:45:00Z,2026-05-05T16:30:00Z
1379,183,shipped,49750,14.99,3,32.7892,-97.355,2026-05-12,,159,53.62,2026-05-03T09:40:00Z,2026-05-05T16:30:00Z
1380,202,delivered,60000,24.99,8,25.6761,-79.7198,2026-05-06,2026-05-03,170,86.96,2026-05-03T09:35:00Z,2026-05-05T16:30:00Z
1381,221,pending,18895,0,,42.1419,-71.5911,2026-05-07,,181,42.53,2026-05-03T09:30:00Z,2026-05-05T16:30:00Z
1382,240,confirmed,27220,7.99,6,34.2961,-117.6108,2026-05-08,,192,41.89,2026-05-03T09:25:00Z,2026-05-05T16:30:00Z
1383,259,processing,93450,14.99,11,47.1202,-122.5383,2026-05-09,,203,85.08,2026-05-03T09:20:00Z,2026-05-05T16:30:00Z
1384,278,cancelled,39940,24.99,4,33.4858,-112.552,2026-05-10,,214,71.42,2026-05-03T09:15:00Z,2026-05-05T16:30:00Z
1385,297,confirmed,19548,0,9,35.6223,-79.188,2026-05-11,,225,86.23,2026-05-03T09:10:00Z,2026-05-05T16:30:00Z
1386,316,processing,68250,7.99,2,42.3279,-87.2464,2026-05-12,,236,40.74,2026-05-03T09:05:00Z,2026-05-05T16:30:00Z
1387,335,shipped,35140,14.99,7,41.1506,-74.2461,2026-05-06,,247,54.63,2026-05-03T09:00:00Z,2026-05-05T16:30:00Z
1388,354,delivered,29220,24.99,12,33.8696,-83.7028,2026-05-07,2026-05-03,258,48.82,2026-05-03T08:55:00Z,2026-05-05T16:30:00Z
1389,373,pending,6760,0,5,36.9396,-121.6333,2026-05-08,,269,67.61,2026-05-03T08:50:00Z,2026-05-05T16:30:00Z
1390,392,confirmed,39540,7.99,10,39.2785,-104.5966,2026-05-09,,280,71.07,2026-05-03T08:45:00Z,2026-05-05T16:30:00Z
1391,411,processing,30170,14.99,3,32.5604,-97.1166,2026-05-10,,291,42.39,2026-05-03T08:40:00Z,2026-05-05T16:30:00Z
1392,430,cancelled,36100,24.99,8,25.7523,-79.5024,2026-05-11,,302,64.51,2026-05-03T08:35:00Z,2026-05-05T16:30:00Z
1393,449,confirmed,33250,0,1,41.9737,-70.8726,2026-05-12,,313,87.9,2026-05-03T08:30:00Z,2026-05-05T16:30:00Z
1394,468,processing,25580,7.99,6,34.0662,-118.7018,2026-05-06,,324,67.73,2026-05-03T08:25:00Z,2026-05-05T16:30:00Z
1395,487,shipped,33500,14.99,11,48.2754,-122.6647,2026-05-07,,335,95.2,2026-05-03T08:20:00Z,2026-05-05T16:30:00Z
1396,506,delivered,25220,24.99,4,33.3984,-111.8302,2026-05-08,2026-05-03,346,62.76,2026-05-03T08:15:00Z,2026-05-05T16:30:00Z
1397,525,pending,78500,0,9,35.8162,-78.8941,2026-05-09,,357,95.71,2026-05-03T08:10:00Z,2026-05-05T16:30:00Z
1398,544,confirmed,12842,7.99,2,41.6409,-87.2071,2026-05-10,,368,57.94,2026-05-03T08:05:00Z,2026-05-05T16:30:00Z
1399,563,processing,62460,14.99,7,41.2624,-73.7228,2026-05-11,,379,87.15,2026-05-03T08:00:00Z,2026-05-05T16:30:00Z
1400,582,cancelled,37760,24.99,12,33.4236,-84.9611,2026-05-12,,390,44.18,2026-05-03T07:55:00Z,2026-05-05T16:30:00Z
1401,601,confirmed,34790,0,5,37.2316,-122.4937,2026-05-06,,401,74.48,2026-05-03T07:50:00Z,2026-05-05T16:30:00Z
1402,620,processing,67000,7.99,10,40.1916,-105.5357,2026-05-07,,412,72.15,2026-05-03T07:45:00Z,2026-05-05T16:30:00Z
1403,639,shipped,24900,14.99,3,33.0369,-96.7498,2026-05-08,,423,57.69,2026-05-03T07:40:00Z,2026-05-05T16:30:00Z
1404,658,delivered,24600,24.99,8,26.0321,-80.6816,2026-05-09,2026-05-03,434,96.5,2026-05-03T07:35:00Z,2026-05-05T16:30:00Z
1405,677,pending,31400,0,,41.7966,-71.6186,2026-05-10,,445,46.8,2026-05-03T07:30:00Z,2026-05-05T16:30:00Z
1406,696,confirmed,21210,7.99,6,34.0326,-118.5068,2026-05-11,,456,76.03,2026-05-03T07:25:00Z,2026-05-05T16:30:00Z
1407,715,processing,34010,14.99,11,47.869,-122.5288,2026-05-12,,467,79.62,2026-05-03T07:20:00Z,2026-05-05T16:30:00Z
1408,734,cancelled,10360,24.99,4,33.387,-111.9515,2026-05-06,,478,36.5,2026-05-03T07:15:00Z,2026-05-05T16:30:00Z
1409,753,confirmed,7620,0,9,35.943,-78.3643,2026-05-07,,489,67.58,2026-05-03T07:10:00Z,2026-05-05T16:30:00Z
1410,772,processing,46000,7.99,2,41.3582,-88.2479,2026-05-08,,500,73.37,2026-05-03T07:05:00Z,2026-05-05T16:30:00Z
1411,791,shipped,28900,14.99,7,40.2155,-74.3333,2026-05-09,,511,85.12,2026-05-03T07:00:00Z,2026-05-05T16:30:00Z
1412,810,delivered,50520,24.99,12,33.3312,-84.6079,2026-05-10,2026-05-03,522,54.69,2026-05-03T06:55:00Z,2026-05-05T16:30:00Z
1413,829,pending,27400,0,5,37.0524,-122.3402,2026-05-11,,533,41.77,2026-05-03T06:50:00Z,2026-05-05T16:30:00Z
1414,848,confirmed,49460,7.99,10,39.29,-105.4268,2026-05-12,,544,91.03,2026-05-03T06:45:00Z,2026-05-05T16:30:00Z
1415,867,processing,61700,14.99,3,32.7302,-96.8737,2026-05-06,,555,40.31,2026-05-03T06:40:00Z,2026-05-05T16:30:00Z
1416,886,cancelled,98300,24.99,8,25.2361,-80.7927,2026-05-07,,566,68.69,2026-05-03T06:35:00Z,2026-05-05T16:30:00Z
1417,905,confirmed,15970,0,1,41.7594,-71.0577,2026-05-08,,577,45.71,2026-05-03T06:30:00Z,2026-05-05T16:30:00Z
1418,924,processing,36730,7.99,6,34.3006,-118.5447,2026-05-09,,588,65.73,2026-05-03T06:25:00Z,2026-05-05T16:30:00Z
1419,943,shipped,55080,14.99,11,47.7447,-121.8117,2026-05-10,,599,43.16,2026-05-03T06:20:00Z,2026-05-05T16:30:00Z
1420,962,delivered,49640,24.99,4,33.6796,-111.3851,2026-05-11,2026-05-03,610,57.62,2026-05-03T06:15:00Z,2026-05-05T16:30:00Z
1421,981,pending,25020,0,9,36.2339,-78.0425,2026-05-12,,621,40.55,2026-05-03T06:10:00Z,2026-05-05T16:30:00Z
1422,1000,confirmed,12605,7.99,2,41.5164,-87.0036,2026-05-06,,632,43.75,2026-05-03T06:05:00Z,2026-05-05T16:30:00Z
1423,1019,processing,43100,14.99,7,41.217,-74.3334,2026-05-07,,643,78.81,2026-05-03T06:00:00Z,2026-05-05T16:30:00Z
1424,1038,cancelled,49200,24.99,12,34.0062,-83.9228,2026-05-08,,654,91.79,2026-05-03T05:55:00Z,2026-05-05T16:30:00Z
1425,1057,confirmed,27770,0,5,37.8488,-122.2634,2026-05-09,,665,51.09,2026-05-03T05:50:00Z,2026-05-05T16:30:00Z
1426,1076,processing,32044,7.99,10,40.2756,-105.6252,2026-05-10,,676,90.7,2026-05-03T05:45:00Z,2026-05-05T16:30:00Z
1427,1095,shipped,33550,14.99,3,33.349,-96.2858,2026-05-11,,687,69.13,2026-05-03T05:40:00Z,2026-05-05T16:30:00Z
1428,1114,delivered,29480,24.99,8,25.7955,-80.7589,2026-05-12,2026-05-03,698,94.74,2026-05-03T05:35:00Z,2026-05-05T16:30:00Z
1429,1133,pending,80400,0,,42.3807,-71.0445,2026-05-06,,709,46.34,2026-05-03T05:30:00Z,2026-05-05T16:30:00Z
1430,1152,confirmed,31700,7.99,6,34.6402,-118.2813,2026-05-07,,720,88.58,2026-05-03T05:25:00Z,2026-05-05T16:30:00Z
1431,1171,processing,19850,14.99,11,47.0316,-122.1502,2026-05-08,,731,39.61,2026-05-03T05:20:00Z,2026-05-05T16:30:00Z
1432,1190,cancelled,48400,24.99,4,33.6926,-112.3819,2026-05-09,,742,97.7,2026-05-03T05:15:00Z,2026-05-05T16:30:00Z
1433,1209,confirmed,46700,0,9,35.2067,-78.9451,2026-05-10,,753,90.13,2026-05-03T05:10:00Z,2026-05-05T16:30:00Z
1434,1228,processing,36750,7.99,2,42.5068,-87.1719,2026-05-11,,764,69.63,2026-05-03T05:05:00Z,2026-05-05T16:30:00Z
1435,1247,shipped,29400,14.99,7,40.4829,-73.3811,2026-05-12,,775,76.43,2026-05-03T05:00:00Z,2026-05-05T16:30:00Z
1436,1266,delivered,10540,24.99,12,33.5995,-84.8813,2026-05-06,2026-05-03,786,46.03,2026-05-03T04:55:00Z,2026-05-05T16:30:00Z
1437,1285,pending,39010,0,5,36.6792,-121.7329,2026-05-07,,797,90.5,2026-05-03T04:50:00Z,2026-05-05T16:30:00Z
1438,1304,confirmed,26720,7.99,10,39.2223,-104.4961,2026-05-08,,808,43.42,2026-05-03T04:45:00Z,2026-05-05T16:30:00Z
1439,1323,processing,49750,14.99,3,32.5605,-96.2312,2026-05-09,,819,78.64,2026-05-03T04:40:00Z,2026-05-05T16:30:00Z
1440,1342,cancelled,60000,24.99,8,25.5025,-80.0027,2026-05-10,,830,39.94,2026-05-03T04:35:00Z,2026-05-05T16:30:00Z
1441,1361,confirmed,18895,0,1,42.2541,-71.6525,2026-05-11,,841,37.61,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
1442,1380,processing,27220,7.99,6,34.3225,-118.5986,2026-05-12,,852,97.77,2026-05-05T16:25:00Z,2026-05-05T16:30:00Z
1443,1399,shipped,93450,14.99,11,47.0414,-121.8368,2026-05-06,,863,57.16,2026-05-05T16:20:00Z,2026-05-05T16:30:00Z
1444,1418,delivered,39940,24.99,4,33.7051,-112.047,2026-05-07,2026-05-05,874,50.09,2026-05-05T16:15:00Z,2026-05-05T16:30:00Z
1445,1437,pending,19548,0,9,35.5013,-78.5074,2026-05-08,,885,67.05,2026-05-05T16:10:00Z,2026-05-05T16:30:00Z
1446,1456,confirmed,68250,7.99,2,41.3764,-87.7045,2026-05-09,,896,39.69,2026-05-05T16:05:00Z,2026-05-05T16:30:00Z
1447,1475,processing,35140,14.99,7,40.2128,-73.9319,2026-05-10,,907,68.65,2026-05-05T16:00:00Z,2026-05-05T16:30:00Z
1448,1494,cancelled,29220,24.99,12,33.9677,-84.7496,2026-05-11,,918,87.6,2026-05-05T15:55:00Z,2026-05-05T16:30:00Z
1449,1513,confirmed,6760,0,5,37.7885,-122.237,2026-05-12,,929,57.27,2026-05-05T15:50:00Z,2026-05-05T16:30:00Z
1450,1532,processing,39540,7.99,10,39.8633,-105.5124,2026-05-06,,940,35.35,2026-05-05T15:45:00Z,2026-05-05T16:30:00Z
1451,1551,shipped,30170,14.99,3,32.5159,-97.2228,2026-05-07,,951,86.97,2026-05-05T15:40:00Z,2026-05-05T16:30:00Z
1452,1570,delivered,36100,24.99,8,26.4246,-79.7136,2026-05-08,2026-05-05,962,78.2,2026-05-05T15:35:00Z,2026-05-05T16:30:00Z
1453,1589,pending,33250,0,,41.6709,-71.0847,2026-05-09,,973,57.31,2026-05-05T15:30:00Z,2026-05-05T16:30:00Z
1454,1608,confirmed,25580,7.99,6,34.0355,-118.3449,2026-05-10,,984,67.95,2026-05-05T15:25:00Z,2026-05-05T16:30:00Z
1455,1627,processing,33500,14.99,11,47.2467,-121.7318,2026-05-11,,995,56.82,2026-05-05T15:20:00Z,2026-05-05T16:30:00Z
1456,1646,cancelled,25220,24.99,4,33.2723,-111.9556,2026-05-12,,1006,87.83,2026-05-05T15:15:00Z,2026-05-05T16:30:00Z
1457,1665,confirmed,78500,0,9,35.4474,-78.2423,2026-05-06,,1017,53.26,2026-05-05T15:10:00Z,2026-05-05T16:30:00Z
1458,1684,processing,12842,7.99,2,42.158,-87.8916,2026-05-07,,1028,38.95,2026-05-05T15:05:00Z,2026-05-05T16:30:00Z
1459,1703,shipped,62460,14.99,7,41.2956,-74.2782,2026-05-08,,1039,84.3,2026-05-05T15:00:00Z,2026-05-05T16:30:00Z
1460,1722,delivered,37760,24.99,12,33.1039,-84.4534,2026-05-09,2026-05-05,1050,95.77,2026-05-05T14:55:00Z,2026-05-05T16:30:00Z
1461,1741,pending,34790,0,5,37.6298,-122.4447,2026-05-10,,1061,59.74,2026-05-05T14:50:00Z,2026-05-05T16:30:00Z
1462,1760,confirmed,67000,7.99,10,39.5325,-104.8283,2026-05-11,,1072,84.97,2026-05-05T14:45:00Z,2026-05-05T16:30:00Z
1463,1779,processing,24900,14.99,3,33.4395,-96.3347,2026-05-12,,1083,57.29,2026-05-05T14:40:00Z,2026-05-05T16:30:00Z
1464,1798,cancelled,24600,24.99,8,26.2428,-80.4112,2026-05-06,,1094,54.15,2026-05-05T14:35:00Z,2026-05-05T16:30:00Z
1465,1817,confirmed,31400,0,1,42.7755,-70.6619,2026-05-07,,1105,44.59,2026-05-05T14:30:00Z,2026-05-05T16:30:00Z
1466,1836,processing,21210,7.99,6,33.5217,-118.745,2026-05-08,,1116,59.18,2026-05-05T14:25:00Z,2026-05-05T16:30:00Z
1467,1855,shipped,34010,14.99,11,47.1543,-122.7765,2026-05-09,,1127,85.69,2026-05-05T14:20:00Z,2026-05-05T16:30:00Z
1468,1874,delivered,10360,24.99,4,33.3675,-112.065,2026-05-10,2026-05-05,1138,95.08,2026-05-05T14:15:00Z,2026-05-05T16:30:00Z
1469,1893,pending,7620,0,9,35.8714,-78.7287,2026-05-11,,1149,44.46,2026-05-05T14:10:00Z,2026-05-05T16:30:00Z
1470,1912,confirmed,46000,7.99,2,42.3947,-88.1704,2026-05-12,,1160,96.72,2026-05-05T14:05:00Z,2026-05-05T16:30:00Z
1471,1931,processing,28900,14.99,7,40.7761,-74.3952,2026-05-06,,1171,64.17,2026-05-05T14:00:00Z,2026-05-05T16:30:00Z
1472,1950,cancelled,50520,24.99,12,34.0824,-84.2381,2026-05-07,,1182,57.71,2026-05-05T13:55:00Z,2026-05-05T16:30:00Z
1473,1969,confirmed,27400,0,5,37.2015,-121.5513,2026-05-08,,1193,75.82,2026-05-05T13:50:00Z,2026-05-05T16:30:00Z
1474,1988,processing,49460,7.99,10,39.3404,-104.5177,2026-05-09,,1204,74.36,2026-05-05T13:45:00Z,2026-05-05T16:30:00Z
1475,7,shipped,61700,14.99,3,47.1956,-121.9942,2026-05-10,,1215,52.26,2026-05-05T13:40:00Z,2026-05-05T16:30:00Z
1476,26,delivered,98300,24.99,8,33.3329,-112.7671,2026-05-11,2026-05-05,1226,57.2,2026-05-05T13:35:00Z,2026-05-05T16:30:00Z
1477,45,pending,15970,0,,35.685,-78.7129,2026-05-12,,1237,88.66,2026-05-05T13:30:00Z,2026-05-05T16:30:00Z
1478,64,confirmed,36730,7.99,6,42.2654,-88.2286,2026-05-06,,1248,63.83,2026-05-05T13:25:00Z,2026-05-05T16:30:00Z
1479,83,processing,55080,14.99,11,40.1096,-74.6323,2026-05-07,,1259,47.56,2026-05-05T13:20:00Z,2026-05-05T16:30:00Z
1480,102,cancelled,49640,24.99,4,34.1733,-84.5079,2026-05-08,,1270,56.07,2026-05-05T13:15:00Z,2026-05-05T16:30:00Z
1481,121,confirmed,25020,0,9,37.4946,-121.7359,2026-05-09,,1281,91.61,2026-05-05T13:10:00Z,2026-05-05T16:30:00Z
1482,140,processing,12605,7.99,2,39.3762,-105.1433,2026-05-10,,1292,38.47,2026-05-05T13:05:00Z,2026-05-05T16:30:00Z
1483,159,shipped,43100,14.99,7,33.1475,-96.3243,2026-05-11,,1303,54.99,2026-05-05T13:00:00Z,2026-05-05T16:30:00Z
1484,178,delivered,49200,24.99,12,26.0029,-79.9201,2026-05-12,2026-05-05,1314,59.78,2026-05-05T12:55:00Z,2026-05-05T16:30:00Z
1485,197,pending,27770,0,5,41.9524,-70.7954,2026-05-06,,1325,57.55,2026-05-05T12:50:00Z,2026-05-05T16:30:00Z
1486,216,confirmed,32044,7.99,10,33.4672,-118.6023,2026-05-07,,1336,48.02,2026-05-05T12:45:00Z,2026-05-05T16:30:00Z
1487,235,processing,33550,14.99,3,47.2017,-122.7164,2026-05-08,,1347,49.34,2026-05-05T12:40:00Z,2026-05-05T16:30:00Z
1488,254,cancelled,29480,24.99,8,33.5297,-111.9484,2026-05-09,,1358,45.42,2026-05-05T12:35:00Z,2026-05-05T16:30:00Z
1489,273,confirmed,80400,0,1,35.7169,-78.7954,2026-05-10,,1369,95.04,2026-05-05T12:30:00Z,2026-05-05T16:30:00Z
1490,292,processing,31700,7.99,6,42.1982,-88.0441,2026-05-11,,1380,93.63,2026-05-05T12:25:00Z,2026-05-05T16:30:00Z
1491,311,shipped,19850,14.99,11,40.4032,-73.8154,2026-05-12,,1391,42.08,2026-05-05T12:20:00Z,2026-05-05T16:30:00Z
1492,330,delivered,48400,24.99,4,33.0509,-84.1013,2026-05-06,2026-05-05,1402,36.55,2026-05-05T12:15:00Z,2026-05-05T16:30:00Z
1493,349,pending,46700,0,9,37.8458,-121.4759,2026-05-07,,1413,52.55,2026-05-05T12:10:00Z,2026-05-05T16:30:00Z
1494,368,confirmed,36750,7.99,2,39.355,-104.5974,2026-05-08,,1424,94.66,2026-05-05T12:05:00Z,2026-05-05T16:30:00Z
1495,387,processing,29400,14.99,7,32.963,-97.0221,2026-05-09,,1435,88.99,2026-05-05T12:00:00Z,2026-05-05T16:30:00Z
1496,406,cancelled,10540,24.99,12,25.3718,-80.7061,2026-05-10,,1446,40.34,2026-05-05T11:55:00Z,2026-05-05T16:30:00Z
1497,425,confirmed,39010,0,5,42.8467,-71.3182,2026-05-11,,1457,68.64,2026-05-05T11:50:00Z,2026-05-05T16:30:00Z
1498,444,processing,26720,7.99,10,34.0433,-118.8431,2026-05-12,,1468,63.49,2026-05-05T11:45:00Z,2026-05-05T16:30:00Z
1499,463,shipped,49750,14.99,3,47.3386,-122.7207,2026-05-06,,1479,55.22,2026-05-05T11:40:00Z,2026-05-05T16:30:00Z
1500,482,delivered,60000,24.99,8,33.5447,-111.705,2026-05-07,2026-05-05,1490,80.32,2026-05-05T11:35:00Z,2026-05-05T16:30:00Z
1501,501,pending,18895,0,,35.289,-79.1006,2026-05-08,,1501,55.77,2026-05-05T11:30:00Z,2026-05-05T16:30:00Z
1502,520,confirmed,27220,7.99,6,41.4868,-87.2775,2026-05-09,,1512,77.97,2026-05-05T11:25:00Z,2026-05-05T16:30:00Z
1503,539,processing,93450,14.99,11,41.3889,-74.4614,2026-05-10,,1523,60.41,2026-05-05T11:20:00Z,2026-05-05T16:30:00Z
1504,558,cancelled,39940,24.99,4,33.7419,-84.6996,2026-05-11,,1534,83.98,2026-05-05T11:15:00Z,2026-05-05T16:30:00Z
1505,577,confirmed,19548,0,9,37.9779,-122.5647,2026-05-12,,1545,79.76,2026-05-05T11:10:00Z,2026-05-05T16:30:00Z
1506,596,processing,68250,7.99,2,40.3788,-105.4925,2026-05-06,,1556,51.21,2026-05-05T11:05:00Z,2026-05-05T16:30:00Z
1507,615,shipped,35140,14.99,7,32.4783,-96.4611,2026-05-07,,1567,40.51,2026-05-05T11:00:00Z,2026-05-05T16:30:00Z
1508,634,delivered,29220,24.99,12,25.7795,-80.0176,2026-05-08,2026-05-05,1578,85.31,2026-05-05T10:55:00Z,2026-05-05T16:30:00Z
1509,653,pending,6760,0,5,42.0511,-71.278,2026-05-09,,1589,65.58,2026-05-05T10:50:00Z,2026-05-05T16:30:00Z
1510,672,confirmed,39540,7.99,10,34.2524,-117.9797,2026-05-10,,1600,83.72,2026-05-05T10:45:00Z,2026-05-05T16:30:00Z
1511,691,processing,30170,14.99,3,47.0959,-122.0198,2026-05-11,,1611,51.45,2026-05-05T10:40:00Z,2026-05-05T16:30:00Z
1512,710,cancelled,36100,24.99,8,33.0936,-111.5317,2026-05-12,,1622,55.8,2026-05-05T10:35:00Z,2026-05-05T16:30:00Z
1513,729,confirmed,33250,0,1,36.2708,-78.8728,2026-05-06,,1633,95.62,2026-05-05T10:30:00Z,2026-05-05T16:30:00Z
1514,748,processing,25580,7.99,6,41.6094,-86.969,2026-05-07,,1644,36.85,2026-05-05T10:25:00Z,2026-05-05T16:30:00Z
