influencer_id,handle,display_name,platform,follower_count,engagement_rate,influence_score,niche,city,region,country,is_verified,created_at
368,@yield_improvement_368,Lucas Patel yield analyst,instagram,26047,6.21,67.1,yield improvement,Denver,Colorado,USA,0,2026-04-16T16:30:00Z
369,@product_lifecycle_management_369,Emma Morgan product analyst,tiktok,196104,8.52,89.4,product lifecycle management,Raleigh,North Carolina,USA,1,2026-04-15T16:30:00Z
370,@engineering_change_orders_370,Mason Singh engineering analyst,twitter,36731,4.74,64.3,engineering change orders,Miami,Florida,USA,0,2026-04-14T16:30:00Z
371,@component_shortages_371,Isabella Park component analyst,threads,166839,5.92,72.3,component shortages,New York,New York,USA,0,2026-04-23T16:30:00Z
372,@supplier_risk_372,Logan Reed supplier analyst,youtube,220996,7.33,91.8,supplier risk,Los Angeles,California,USA,0,2026-04-22T16:30:00Z
373,@contract_manufacturing_373,Amelia Nguyen contract analyst,instagram,19366,5.82,56.8,contract manufacturing,San Jose,California,USA,1,2026-04-21T16:30:00Z
374,@field_quality_374,Elijah Morris field analyst,tiktok,35371,3.22,90.1,field quality,Phoenix,Arizona,USA,0,2026-04-20T16:30:00Z
375,@warranty_analytics_375,Harper Rivera warranty analyst,twitter,130264,2.93,93.4,warranty analytics,Dallas,Texas,USA,0,2026-04-19T16:30:00Z
376,@connected_products_376,James Ramos connected analyst,threads,129780,5.54,71.6,connected products,Chicago,Illinois,USA,0,2026-04-18T16:30:00Z
377,@order_promising_377,Evelyn Nelson order analyst,youtube,137264,2.2,83.3,order promising,Boston,Massachusetts,USA,1,2026-04-17T16:30:00Z
378,@service_and_support_operations_378,Benjamin Brooks service analyst,instagram,168495,8.88,70.1,service and support operations,Atlanta,Georgia,USA,0,2026-04-16T16:30:00Z
379,@semiconductor_manufacturing_379,Luna Price semiconductor analyst,tiktok,184855,5,77.2,semiconductor manufacturing,Seattle,Washington,USA,0,2026-04-15T16:30:00Z
380,@fab_operations_380,Henry Scott fab analyst,twitter,146662,6.36,58.5,fab operations,Denver,Colorado,USA,0,2026-04-14T16:30:00Z
381,@wafer_starts_381,Ava Chen wafer analyst,threads,27357,8.6,83,wafer starts,Raleigh,North Carolina,USA,1,2026-04-23T16:30:00Z
382,@yield_improvement_382,Noah Kim yield analyst,youtube,54515,3.54,76.1,yield improvement,Miami,Florida,USA,0,2026-04-22T16:30:00Z
383,@product_lifecycle_management_383,Mia Wright product analyst,instagram,149853,4.11,73.6,product lifecycle management,New York,New York,USA,0,2026-04-21T16:30:00Z
384,@engineering_change_orders_384,Ethan Garcia engineering analyst,tiktok,43159,2.73,87.3,engineering change orders,Los Angeles,California,USA,0,2026-04-20T16:30:00Z
385,@component_shortages_385,Sophia Foster component analyst,twitter,83563,6.37,58.6,component shortages,San Jose,California,USA,1,2026-04-19T16:30:00Z
386,@supplier_risk_386,Liam Carter supplier analyst,threads,120114,7.14,93,supplier risk,Phoenix,Arizona,USA,0,2026-04-18T16:30:00Z
387,@contract_manufacturing_387,Olivia Gray contract analyst,youtube,186046,2.31,56.7,contract manufacturing,Dallas,Texas,USA,0,2026-04-17T16:30:00Z
388,@field_quality_388,Lucas Patel field analyst,instagram,167001,3.02,65.2,field quality,Chicago,Illinois,USA,0,2026-04-16T16:30:00Z
389,@warranty_analytics_389,Emma Morgan warranty analyst,tiktok,34180,8.01,64,warranty analytics,Boston,Massachusetts,USA,1,2026-04-15T16:30:00Z
390,@connected_products_390,Mason Singh connected analyst,twitter,29603,5.46,78,connected products,Atlanta,Georgia,USA,0,2026-04-14T16:30:00Z
391,@order_promising_391,Isabella Park order analyst,threads,186252,2.2,81.9,order promising,Seattle,Washington,USA,0,2026-04-23T16:30:00Z
392,@service_and_support_operations_392,Logan Reed service analyst,youtube,99681,2.25,55.3,service and support operations,Denver,Colorado,USA,0,2026-04-22T16:30:00Z
393,@semiconductor_manufacturing_393,Amelia Nguyen semiconductor analyst,instagram,170707,2.57,63.4,semiconductor manufacturing,Raleigh,North Carolina,USA,1,2026-04-21T16:30:00Z
394,@fab_operations_394,Elijah Morris fab analyst,tiktok,64311,4.88,67.5,fab operations,Miami,Florida,USA,0,2026-04-20T16:30:00Z
395,@wafer_starts_395,Harper Rivera wafer analyst,twitter,192991,5.29,89.7,wafer starts,New York,New York,USA,0,2026-04-19T16:30:00Z
396,@yield_improvement_396,James Ramos yield analyst,threads,156640,7.23,60.8,yield improvement,Los Angeles,California,USA,0,2026-04-18T16:30:00Z
397,@product_lifecycle_management_397,Evelyn Nelson product analyst,youtube,98194,2.85,90,product lifecycle management,San Jose,California,USA,1,2026-04-17T16:30:00Z
398,@engineering_change_orders_398,Benjamin Brooks engineering analyst,instagram,109618,2.88,85.3,engineering change orders,Phoenix,Arizona,USA,0,2026-04-16T16:30:00Z
399,@component_shortages_399,Luna Price component analyst,tiktok,87651,5.21,70.5,component shortages,Dallas,Texas,USA,0,2026-04-15T16:30:00Z
400,@supplier_risk_400,Henry Scott supplier analyst,twitter,100501,3.06,56.1,supplier risk,Chicago,Illinois,USA,0,2026-04-14T16:30:00Z
401,@contract_manufacturing_401,Ava Chen contract analyst,threads,105406,5.06,69.9,contract manufacturing,Boston,Massachusetts,USA,1,2026-04-23T16:30:00Z
402,@field_quality_402,Noah Kim field analyst,youtube,207334,4.95,80.7,field quality,Atlanta,Georgia,USA,0,2026-04-22T16:30:00Z
403,@warranty_analytics_403,Mia Wright warranty analyst,instagram,128062,3.53,64.7,warranty analytics,Seattle,Washington,USA,0,2026-04-21T16:30:00Z
404,@connected_products_404,Ethan Garcia connected analyst,tiktok,74768,5.05,66.2,connected products,Denver,Colorado,USA,0,2026-04-20T16:30:00Z
405,@order_promising_405,Sophia Foster order analyst,twitter,104273,6.6,84.7,order promising,Raleigh,North Carolina,USA,1,2026-04-19T16:30:00Z
406,@service_and_support_operations_406,Liam Carter service analyst,threads,28976,3.35,78.6,service and support operations,Miami,Florida,USA,0,2026-04-18T16:30:00Z
407,@semiconductor_manufacturing_407,Olivia Gray semiconductor analyst,youtube,42307,4.61,70.7,semiconductor manufacturing,New York,New York,USA,0,2026-04-17T16:30:00Z
408,@fab_operations_408,Lucas Patel fab analyst,instagram,182462,3.59,86.2,fab operations,Los Angeles,California,USA,0,2026-04-16T16:30:00Z
409,@wafer_starts_409,Emma Morgan wafer analyst,tiktok,68614,8.02,83.3,wafer starts,San Jose,California,USA,1,2026-04-15T16:30:00Z
410,@yield_improvement_410,Mason Singh yield analyst,twitter,210007,7.94,60,yield improvement,Phoenix,Arizona,USA,0,2026-04-14T16:30:00Z
411,@product_lifecycle_management_411,Isabella Park product analyst,threads,76325,4.49,58.5,product lifecycle management,Dallas,Texas,USA,0,2026-04-23T16:30:00Z
412,@engineering_change_orders_412,Logan Reed engineering analyst,youtube,18312,5.67,94.7,engineering change orders,Chicago,Illinois,USA,0,2026-04-22T16:30:00Z
413,@component_shortages_413,Amelia Nguyen component analyst,instagram,76973,2.15,68,component shortages,Boston,Massachusetts,USA,1,2026-04-21T16:30:00Z
414,@supplier_risk_414,Elijah Morris supplier analyst,tiktok,74055,2.01,61.1,supplier risk,Atlanta,Georgia,USA,0,2026-04-20T16:30:00Z
415,@contract_manufacturing_415,Harper Rivera contract analyst,twitter,184350,4.32,80.5,contract manufacturing,Seattle,Washington,USA,0,2026-04-19T16:30:00Z
416,@field_quality_416,James Ramos field analyst,threads,95390,3.7,66.5,field quality,Denver,Colorado,USA,0,2026-04-18T16:30:00Z
417,@warranty_analytics_417,Evelyn Nelson warranty analyst,youtube,24483,7.99,95,warranty analytics,Raleigh,North Carolina,USA,1,2026-04-17T16:30:00Z
418,@connected_products_418,Benjamin Brooks connected analyst,instagram,92219,4.49,61.7,connected products,Miami,Florida,USA,0,2026-04-16T16:30:00Z
419,@order_promising_419,Luna Price order analyst,tiktok,122974,7.23,91.9,order promising,New York,New York,USA,0,2026-04-15T16:30:00Z
420,@service_and_support_operations_420,Henry Scott service analyst,twitter,29544,5.07,79.6,service and support operations,Los Angeles,California,USA,0,2026-04-14T16:30:00Z
421,@semiconductor_manufacturing_421,Ava Chen semiconductor analyst,threads,188197,8.98,79.6,semiconductor manufacturing,San Jose,California,USA,1,2026-04-23T16:30:00Z
422,@fab_operations_422,Noah Kim fab analyst,youtube,129180,4.93,94.7,fab operations,Phoenix,Arizona,USA,0,2026-04-22T16:30:00Z
423,@wafer_starts_423,Mia Wright wafer analyst,instagram,58118,7.92,55.2,wafer starts,Dallas,Texas,USA,0,2026-04-21T16:30:00Z
424,@yield_improvement_424,Ethan Garcia yield analyst,tiktok,168860,7.58,85.1,yield improvement,Chicago,Illinois,USA,0,2026-04-20T16:30:00Z
425,@product_lifecycle_management_425,Sophia Foster product analyst,twitter,99752,7.73,62.1,product lifecycle management,Boston,Massachusetts,USA,1,2026-04-19T16:30:00Z
426,@engineering_change_orders_426,Liam Carter engineering analyst,threads,204888,5.68,80.9,engineering change orders,Atlanta,Georgia,USA,0,2026-04-18T16:30:00Z
427,@component_shortages_427,Olivia Gray component analyst,youtube,215605,7.55,82.8,component shortages,Seattle,Washington,USA,0,2026-04-17T16:30:00Z
428,@supplier_risk_428,Lucas Patel supplier analyst,instagram,17808,4.84,84.6,supplier risk,Denver,Colorado,USA,0,2026-04-16T16:30:00Z
429,@contract_manufacturing_429,Emma Morgan contract analyst,tiktok,62307,5.69,74,contract manufacturing,Raleigh,North Carolina,USA,1,2026-04-15T16:30:00Z
430,@field_quality_430,Mason Singh field analyst,twitter,41947,5.95,57.4,field quality,Miami,Florida,USA,0,2026-04-14T16:30:00Z
431,@warranty_analytics_431,Isabella Park warranty analyst,threads,36800,3.26,80.3,warranty analytics,New York,New York,USA,0,2026-04-23T16:30:00Z
432,@connected_products_432,Logan Reed connected analyst,youtube,70320,1.83,61.8,connected products,Los Angeles,California,USA,0,2026-04-22T16:30:00Z
433,@order_promising_433,Amelia Nguyen order analyst,instagram,17818,3.58,86.6,order promising,San Jose,California,USA,1,2026-04-21T16:30:00Z
434,@service_and_support_operations_434,Elijah Morris service analyst,tiktok,129970,5,95.8,service and support operations,Phoenix,Arizona,USA,0,2026-04-20T16:30:00Z
435,@semiconductor_manufacturing_435,Harper Rivera semiconductor analyst,twitter,168166,2.72,90.9,semiconductor manufacturing,Dallas,Texas,USA,0,2026-04-19T16:30:00Z
436,@fab_operations_436,James Ramos fab analyst,threads,46635,4.15,57.5,fab operations,Chicago,Illinois,USA,0,2026-04-18T16:30:00Z
437,@wafer_starts_437,Evelyn Nelson wafer analyst,youtube,150679,2.44,87.4,wafer starts,Boston,Massachusetts,USA,1,2026-04-17T16:30:00Z
438,@yield_improvement_438,Benjamin Brooks yield analyst,instagram,185160,2.73,93,yield improvement,Atlanta,Georgia,USA,0,2026-04-16T16:30:00Z
439,@product_lifecycle_management_439,Luna Price product analyst,tiktok,93783,2.27,55.7,product lifecycle management,Seattle,Washington,USA,0,2026-04-15T16:30:00Z
440,@engineering_change_orders_440,Henry Scott engineering analyst,twitter,88425,1.9,83.6,engineering change orders,Denver,Colorado,USA,0,2026-04-14T16:30:00Z
441,@component_shortages_441,Ava Chen component analyst,threads,126965,5.68,82,component shortages,Raleigh,North Carolina,USA,1,2026-04-23T16:30:00Z
442,@supplier_risk_442,Noah Kim supplier analyst,youtube,109165,8.48,93.5,supplier risk,Miami,Florida,USA,0,2026-04-22T16:30:00Z
443,@contract_manufacturing_443,Mia Wright contract analyst,instagram,229578,1.86,91.4,contract manufacturing,New York,New York,USA,0,2026-04-21T16:30:00Z
444,@field_quality_444,Ethan Garcia field analyst,tiktok,195336,4.23,71.5,field quality,Los Angeles,California,USA,0,2026-04-20T16:30:00Z
445,@warranty_analytics_445,Sophia Foster warranty analyst,twitter,98241,2.64,78.2,warranty analytics,San Jose,California,USA,1,2026-04-19T16:30:00Z
446,@connected_products_446,Liam Carter connected analyst,threads,103180,8.53,65.7,connected products,Phoenix,Arizona,USA,0,2026-04-18T16:30:00Z
447,@order_promising_447,Olivia Gray order analyst,youtube,224997,6.35,64.1,order promising,Dallas,Texas,USA,0,2026-04-17T16:30:00Z
448,@service_and_support_operations_448,Lucas Patel service analyst,instagram,175246,3,78,service and support operations,Chicago,Illinois,USA,0,2026-04-16T16:30:00Z
449,@semiconductor_manufacturing_449,Emma Morgan semiconductor analyst,tiktok,226668,5.57,88,semiconductor manufacturing,Boston,Massachusetts,USA,1,2026-04-15T16:30:00Z
450,@fab_operations_450,Mason Singh fab analyst,twitter,44936,5.52,62.7,fab operations,Atlanta,Georgia,USA,0,2026-04-14T16:30:00Z
451,@wafer_starts_451,Isabella Park wafer analyst,threads,157615,3.37,72.8,wafer starts,Seattle,Washington,USA,0,2026-04-23T16:30:00Z
452,@yield_improvement_452,Logan Reed yield analyst,youtube,180791,4.23,78.4,yield improvement,Denver,Colorado,USA,0,2026-04-22T16:30:00Z
453,@product_lifecycle_management_453,Amelia Nguyen product analyst,instagram,147577,7.1,69.4,product lifecycle management,Raleigh,North Carolina,USA,1,2026-04-21T16:30:00Z
454,@engineering_change_orders_454,Elijah Morris engineering analyst,tiktok,132516,5.62,80.3,engineering change orders,Miami,Florida,USA,0,2026-04-20T16:30:00Z
455,@component_shortages_455,Harper Rivera component analyst,twitter,155894,7.76,74.3,component shortages,New York,New York,USA,0,2026-04-19T16:30:00Z
456,@supplier_risk_456,James Ramos supplier analyst,threads,13085,5.31,62.8,supplier risk,Los Angeles,California,USA,0,2026-04-18T16:30:00Z
457,@contract_manufacturing_457,Evelyn Nelson contract analyst,youtube,144935,6.65,73.2,contract manufacturing,San Jose,California,USA,1,2026-04-17T16:30:00Z
458,@field_quality_458,Benjamin Brooks field analyst,instagram,209038,8.49,54.7,field quality,Phoenix,Arizona,USA,0,2026-04-16T16:30:00Z
459,@warranty_analytics_459,Luna Price warranty analyst,tiktok,124878,4.26,60.5,warranty analytics,Dallas,Texas,USA,0,2026-04-15T16:30:00Z
460,@connected_products_460,Henry Scott connected analyst,twitter,129497,4.6,59.3,connected products,Chicago,Illinois,USA,0,2026-04-14T16:30:00Z
461,@order_promising_461,Ava Chen order analyst,threads,136691,8.75,72,order promising,Boston,Massachusetts,USA,1,2026-04-23T16:30:00Z
462,@service_and_support_operations_462,Noah Kim service analyst,youtube,122899,3.93,80.5,service and support operations,Atlanta,Georgia,USA,0,2026-04-22T16:30:00Z
463,@semiconductor_manufacturing_463,Mia Wright semiconductor analyst,instagram,208332,3.84,93,semiconductor manufacturing,Seattle,Washington,USA,0,2026-04-21T16:30:00Z
464,@fab_operations_464,Ethan Garcia fab analyst,tiktok,109714,2.96,93.8,fab operations,Denver,Colorado,USA,0,2026-04-20T16:30:00Z
465,@wafer_starts_465,Sophia Foster wafer analyst,twitter,188762,7.61,67.1,wafer starts,Raleigh,North Carolina,USA,1,2026-04-19T16:30:00Z
466,@yield_improvement_466,Liam Carter yield analyst,threads,64455,2.53,91.2,yield improvement,Miami,Florida,USA,0,2026-04-18T16:30:00Z
467,@product_lifecycle_management_467,Olivia Gray product analyst,youtube,95179,2.53,62.7,product lifecycle management,New York,New York,USA,0,2026-04-17T16:30:00Z
468,@engineering_change_orders_468,Lucas Patel engineering analyst,instagram,63899,5.91,88,engineering change orders,Los Angeles,California,USA,0,2026-04-16T16:30:00Z
469,@component_shortages_469,Emma Morgan component analyst,tiktok,17444,4.47,62,component shortages,San Jose,California,USA,1,2026-04-15T16:30:00Z
470,@supplier_risk_470,Mason Singh supplier analyst,twitter,40177,4.5,82.9,supplier risk,Phoenix,Arizona,USA,0,2026-04-14T16:30:00Z
471,@contract_manufacturing_471,Isabella Park contract analyst,threads,219731,3.54,92.5,contract manufacturing,Dallas,Texas,USA,0,2026-04-23T16:30:00Z
472,@field_quality_472,Logan Reed field analyst,youtube,226697,8.6,58.8,field quality,Chicago,Illinois,USA,0,2026-04-22T16:30:00Z
473,@warranty_analytics_473,Amelia Nguyen warranty analyst,instagram,193228,7.56,88.3,warranty analytics,Boston,Massachusetts,USA,1,2026-04-21T16:30:00Z
474,@connected_products_474,Elijah Morris connected analyst,tiktok,169223,2.61,93.5,connected products,Atlanta,Georgia,USA,0,2026-04-20T16:30:00Z
475,@order_promising_475,Harper Rivera order analyst,twitter,200394,4.92,59.1,order promising,Seattle,Washington,USA,0,2026-04-19T16:30:00Z
476,@service_and_support_operations_476,James Ramos service analyst,threads,161375,7.92,80,service and support operations,Denver,Colorado,USA,0,2026-04-18T16:30:00Z
477,@semiconductor_manufacturing_477,Evelyn Nelson semiconductor analyst,youtube,167628,2.61,78.5,semiconductor manufacturing,Raleigh,North Carolina,USA,1,2026-04-17T16:30:00Z
478,@fab_operations_478,Benjamin Brooks fab analyst,instagram,26446,2.7,67.9,fab operations,Miami,Florida,USA,0,2026-04-16T16:30:00Z
479,@wafer_starts_479,Luna Price wafer analyst,tiktok,36751,7.44,62,wafer starts,New York,New York,USA,0,2026-04-15T16:30:00Z
480,@yield_improvement_480,Henry Scott yield analyst,twitter,140898,2.73,56.4,yield improvement,Los Angeles,California,USA,0,2026-04-14T16:30:00Z
