post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
2717,269,tiktok,hightech_signal_02717,Connected product telemetry for Thermal Control Sensor Array is showing field quality patterns that warranty analytics should triage,2026-04-25T05:30:00Z,9125,2198,437,224844,0.6,72.6,9,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2718,282,youtube,hightech_signal_02718,Contract manufacturing capacity for PLM Compliance Evidence Pack is becoming the bottleneck for the next customer commitment wave,2026-04-24T22:15:00Z,6629,2089,435,73918,0.49,59.8,48,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2719,295,twitter,hightech_signal_02719,Demand volatility around Order Promising Risk Service is pressuring allocation rules across enterprise buyer regions,2026-03-03T16:30:00Z,1387,2607,356,186368,0.8,73.9,23,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2720,308,instagram,hightech_signal_02720,Service and support operations are asking for a follow-up plan on Private 5G Factory Starter Pack before warranty cases rise,2026-04-24T07:45:00Z,10989,584,53,129899,0.34,84,2,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2721,321,threads,hightech_signal_02721,Critical Component Reservation API allocation is tightening as component shortages ripple through customer commitments,2026-04-24T00:30:00Z,6913,638,120,242248,0.8,79.4,38,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2722,334,tiktok,hightech_signal_02722,Fab operations teams are watching wafer starts for NPI Launch Readiness Board after the latest yield improvement review,2026-04-23T17:15:00Z,3483,341,307,113645,0.38,59.9,14,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2723,347,youtube,hightech_signal_02723,Supplier risk is rising for Assembly Yield Correlator and channel inventory buffers may not cover the next order-promising cycle,2026-04-23T10:00:00Z,3642,309,627,114899,0.43,64.9,54,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2724,360,twitter,hightech_signal_02724,Engineering change orders changed the bill of materials assumptions for Assembly Line Traceability Tag during the NPI gate,2026-04-23T02:45:00Z,5098,633,325,100624,0.81,66.8,29,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2725,373,instagram,hightech_signal_02725,Connected product telemetry for Yield Improvement Analytics Pack is showing field quality patterns that warranty analytics should triage,2025-07-24T16:30:00Z,2848,687,82,83665,0.62,82.5,7,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2726,386,threads,hightech_signal_02726,Contract manufacturing capacity for Contract Build Plan Optimizer is becoming the bottleneck for the next customer commitment wave,2026-04-22T12:15:00Z,1952,553,153,98865,0.45,82.9,44,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2727,399,tiktok,hightech_signal_02727,Demand volatility around Optical Module Test Kit is pressuring allocation rules across enterprise buyer regions,2026-04-22T05:00:00Z,3329,1962,89,38268,0.53,80.4,20,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2728,412,youtube,hightech_signal_02728,Service and support operations are asking for a follow-up plan on Customer Support Operations Board before warranty cases rise,2026-04-21T21:45:00Z,11421,896,105,9723,0.61,86.9,60,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2729,425,twitter,hightech_signal_02729,Wafer Probe Exception Detector allocation is tightening as component shortages ripple through customer commitments,2026-04-21T14:30:00Z,11124,1169,338,155221,0.57,85.4,34,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2730,438,instagram,hightech_signal_02730,Fab operations teams are watching wafer starts for Digital Thread PLM Connector after the latest yield improvement review,2026-04-21T07:15:00Z,802,143,422,108192,0.38,54.3,11,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2731,451,threads,hightech_signal_02731,Supplier risk is rising for Component Shortage Scenario Lab and channel inventory buffers may not cover the next order-promising cycle,2025-11-13T16:30:00Z,516,1294,32,8889,0.83,65.9,50,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2732,464,tiktok,hightech_signal_02732,Engineering change orders changed the bill of materials assumptions for Field Quality Case Bundle during the NPI gate,2026-04-20T16:45:00Z,3367,1009,459,24912,0.62,74.3,25,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2733,477,youtube,hightech_signal_02733,Connected product telemetry for Cloud GPU Burst Reservation is showing field quality patterns that warranty analytics should triage,2026-04-20T09:30:00Z,12035,602,313,70658,0.9,75.6,4,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2734,10,twitter,hightech_signal_02734,Contract manufacturing capacity for Service Escalation Triage Pack is becoming the bottleneck for the next customer commitment wave,2026-04-20T02:15:00Z,8878,494,74,149356,0.74,68.1,40,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2735,23,instagram,hightech_signal_02735,Demand volatility around Component Allocation Optimizer is pressuring allocation rules across enterprise buyer regions,2026-04-19T19:00:00Z,6125,1443,303,128575,0.42,66.5,16,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2736,36,threads,hightech_signal_02736,Service and support operations are asking for a follow-up plan on Order Promising Capacity Twin before warranty cases rise,2026-04-19T11:45:00Z,1419,817,141,190059,0.39,73.2,56,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2737,49,tiktok,hightech_signal_02737,Channel Inventory Signal Pack allocation is tightening as component shortages ripple through customer commitments,2026-03-05T16:30:00Z,13218,668,371,183694,0.56,73.7,31,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2738,62,youtube,hightech_signal_02738,Fab operations teams are watching wafer starts for AI Accelerator Module after the latest yield improvement review,2026-04-18T21:15:00Z,4679,910,266,32255,0.77,54.1,8,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2739,75,twitter,hightech_signal_02739,Supplier risk is rising for Fab Operations Runbook Seat and channel inventory buffers may not cover the next order-promising cycle,2026-04-18T14:00:00Z,12492,391,410,26265,0.71,68.6,46,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2740,88,instagram,hightech_signal_02740,Engineering change orders changed the bill of materials assumptions for Contract Manufacturing Capacity Pack during the NPI gate,2026-04-18T06:45:00Z,5043,401,87,63827,0.58,65.8,22,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2741,101,threads,hightech_signal_02741,Connected product telemetry for Private 5G Factory Starter Pack is showing field quality patterns that warranty analytics should triage,2026-04-17T23:30:00Z,9961,1204,258,81736,0.61,80.3,2,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2742,114,tiktok,hightech_signal_02742,Contract manufacturing capacity for Supplier Qualification Evidence Vault is becoming the bottleneck for the next customer commitment wave,2026-04-17T16:15:00Z,7859,975,404,38252,0.77,53.4,37,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2743,127,youtube,hightech_signal_02743,Demand volatility around Engineering Change Order Copilot is pressuring allocation rules across enterprise buyer regions,2025-07-26T16:30:00Z,14883,139,319,82037,0.71,89.9,13,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2744,140,twitter,hightech_signal_02744,Service and support operations are asking for a follow-up plan on Field Failure Pattern Detector before warranty cases rise,2026-04-17T01:45:00Z,7903,641,195,100759,0.72,70.7,52,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2745,153,instagram,hightech_signal_02745,Fab Queue Digital Twin allocation is tightening as component shortages ripple through customer commitments,2026-04-16T18:30:00Z,8813,1790,269,206174,0.71,71.6,27,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2746,166,threads,hightech_signal_02746,Fab operations teams are watching wafer starts for Autonomous Test Cell Controller after the latest yield improvement review,2026-04-16T11:15:00Z,4236,2016,177,18480,0.65,83.2,5,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2747,179,tiktok,hightech_signal_02747,Supplier risk is rising for Factory Line Quality Camera and channel inventory buffers may not cover the next order-promising cycle,2026-04-16T04:00:00Z,3661,1879,242,115867,0.85,70.1,43,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2748,192,youtube,hightech_signal_02748,Engineering change orders changed the bill of materials assumptions for Warranty Escape Detector during the NPI gate,2026-04-15T20:45:00Z,13039,1565,443,25341,0.54,91,18,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2749,205,twitter,hightech_signal_02749,Connected product telemetry for Wafer Starts Commit Planner is showing field quality patterns that warranty analytics should triage,2025-11-15T16:30:00Z,3023,1347,70,22984,0.63,82.6,59,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2750,218,instagram,hightech_signal_02750,Contract manufacturing capacity for Silicon Lot Genealogy Viewer is becoming the bottleneck for the next customer commitment wave,2026-04-15T06:15:00Z,11217,1275,349,62184,0.84,62.8,33,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2751,231,threads,hightech_signal_02751,Demand volatility around Developer Portal Premium Seat is pressuring allocation rules across enterprise buyer regions,2026-04-14T23:00:00Z,11565,633,102,127223,0.9,71.7,10,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2752,244,tiktok,hightech_signal_02752,Service and support operations are asking for a follow-up plan on Customer Promise Allocation API before warranty cases rise,2026-04-14T15:45:00Z,12270,2635,169,189530,0.88,78.9,49,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2753,257,youtube,hightech_signal_02753,Customer Commitment Console allocation is tightening as component shortages ripple through customer commitments,2026-04-14T08:30:00Z,5005,695,186,124979,0.45,63.7,24,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2754,270,twitter,hightech_signal_02754,Fab operations teams are watching wafer starts for Secure Device Fleet Manager after the latest yield improvement review,2026-04-14T01:15:00Z,6530,239,88,32843,0.34,50.3,3,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2755,283,instagram,hightech_signal_02755,Supplier risk is rising for Customer Commit Date Guardrail and channel inventory buffers may not cover the next order-promising cycle,2026-03-07T16:30:00Z,13758,468,739,11495,0.84,79,39,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2756,296,threads,hightech_signal_02756,Engineering change orders changed the bill of materials assumptions for Supplier Shortage Radar during the NPI gate,2026-04-13T10:45:00Z,11368,1227,711,145478,0.56,90,15,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2757,309,tiktok,hightech_signal_02757,Connected product telemetry for Supplier Risk Heatmap Service is showing field quality patterns that warranty analytics should triage,2026-04-13T03:30:00Z,4765,112,520,265619,0.71,81,55,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2758,322,youtube,hightech_signal_02758,Contract manufacturing capacity for Assembly Line Traceability Tag is becoming the bottleneck for the next customer commitment wave,2026-04-12T20:15:00Z,4716,1274,353,99344,0.82,48.2,29,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2759,335,twitter,hightech_signal_02759,Demand volatility around Yield Improvement Analytics Pack is pressuring allocation rules across enterprise buyer regions,2026-04-12T13:00:00Z,6478,2458,504,146748,0.57,89.3,7,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2760,348,instagram,hightech_signal_02760,Service and support operations are asking for a follow-up plan on NPI Supplier Readiness Kit before warranty cases rise,2026-04-12T05:45:00Z,2440,1623,50,155578,0.84,72.1,45,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2761,361,threads,hightech_signal_02761,Optical Module Test Kit allocation is tightening as component shortages ripple through customer commitments,2025-07-28T16:30:00Z,12168,722,589,68881,0.49,68.7,20,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2762,374,tiktok,hightech_signal_02762,Fab operations teams are watching wafer starts for AI Edge Gateway Reference Kit after the latest yield improvement review,2026-04-11T15:15:00Z,1403,277,289,59302,0.43,74.1,1,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2763,387,youtube,hightech_signal_02763,Supplier risk is rising for Firmware Release Governance Pack and channel inventory buffers may not cover the next order-promising cycle,2026-04-11T08:00:00Z,5721,238,152,197922,0.46,67.7,35,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2764,400,twitter,hightech_signal_02764,Engineering change orders changed the bill of materials assumptions for BOM Risk Reconciliation Service during the NPI gate,2026-04-11T00:45:00Z,4339,2591,617,189533,0.43,69.6,12,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2765,413,instagram,hightech_signal_02765,Connected product telemetry for Support Knowledge Graph Seat is showing field quality patterns that warranty analytics should triage,2026-04-10T17:30:00Z,11860,252,107,236564,0.44,66.2,51,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2766,426,threads,hightech_signal_02766,Contract manufacturing capacity for Connected Product Support Entitlement is becoming the bottleneck for the next customer commitment wave,2026-04-10T10:15:00Z,11679,1105,59,256828,0.85,86.8,26,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2767,439,tiktok,hightech_signal_02767,Demand volatility around Cloud GPU Burst Reservation is pressuring allocation rules across enterprise buyer regions,2025-11-17T16:30:00Z,1374,1882,415,151323,0.44,72.4,4,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2768,452,youtube,hightech_signal_02768,Service and support operations are asking for a follow-up plan on Warranty Analytics Data Mart before warranty cases rise,2026-04-09T19:45:00Z,12367,2263,471,265940,0.57,84.9,41,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2769,465,twitter,hightech_signal_02769,Rugged Sensor Replacement Kit allocation is tightening as component shortages ripple through customer commitments,2026-04-09T12:30:00Z,5484,1976,588,41059,0.79,80.2,17,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2770,478,instagram,hightech_signal_02770,Fab operations teams are watching wafer starts for Contract Manufacturing Audit Pack after the latest yield improvement review,2026-04-09T05:15:00Z,9189,3021,380,27050,0.42,70.8,57,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2771,11,threads,hightech_signal_02771,Supplier risk is rising for Demand Volatility Forecast Pack and channel inventory buffers may not cover the next order-promising cycle,2026-04-08T22:00:00Z,5855,1328,289,160498,0.8,58.8,32,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2772,24,tiktok,hightech_signal_02772,Engineering change orders changed the bill of materials assumptions for Thermal Control Sensor Array during the NPI gate,2026-04-08T14:45:00Z,1265,2024,68,97252,0.37,68.9,9,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2773,37,youtube,hightech_signal_02773,Connected product telemetry for Yield Excursion Response Pack is showing field quality patterns that warranty analytics should triage,2026-03-09T16:30:00Z,14852,3139,528,105507,0.65,93.4,47,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2774,50,twitter,hightech_signal_02774,Contract manufacturing capacity for Contract Manufacturing Capacity Pack is becoming the bottleneck for the next customer commitment wave,2026-04-08T00:15:00Z,7229,115,453,100783,0.41,72.7,22,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2775,63,instagram,hightech_signal_02775,Demand volatility around Private 5G Factory Starter Pack is pressuring allocation rules across enterprise buyer regions,2026-04-07T17:00:00Z,4340,2159,236,290489,0.71,87.8,2,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2776,76,threads,hightech_signal_02776,Service and support operations are asking for a follow-up plan on Supplier Qualification Evidence Vault before warranty cases rise,2026-04-07T09:45:00Z,4653,830,350,70064,0.41,67.6,37,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2777,89,tiktok,hightech_signal_02777,NPI Launch Readiness Board allocation is tightening as component shortages ripple through customer commitments,2026-04-07T02:30:00Z,6284,264,179,188575,0.36,69.7,14,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2778,102,youtube,hightech_signal_02778,Fab operations teams are watching wafer starts for Connected Product Telemetry Hub after the latest yield improvement review,2026-04-06T19:15:00Z,9371,1638,515,176258,0.49,53.7,53,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2779,115,twitter,hightech_signal_02779,Supplier risk is rising for Lithography Throughput Analyzer and channel inventory buffers may not cover the next order-promising cycle,2025-07-30T16:30:00Z,2728,963,475,131201,0.49,65.7,28,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2780,128,instagram,hightech_signal_02780,Engineering change orders changed the bill of materials assumptions for Wafer Start Planning Optimizer during the NPI gate,2026-04-06T04:45:00Z,3006,135,16,68184,0.73,59.5,6,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2781,141,threads,hightech_signal_02781,Connected product telemetry for Factory Line Quality Camera is showing field quality patterns that warranty analytics should triage,2026-04-05T21:30:00Z,7469,763,441,143955,0.48,74.5,43,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2782,154,tiktok,hightech_signal_02782,Contract manufacturing capacity for Connected Product Quality Monitor is becoming the bottleneck for the next customer commitment wave,2026-05-05T14:15:00Z,5048,748,272,205598,0.46,63.2,19,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2783,167,youtube,hightech_signal_02783,Demand volatility around Customer Support Operations Board is pressuring allocation rules across enterprise buyer regions,2026-05-05T07:00:00Z,7585,1902,306,23491,0.6,87.7,60,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2784,180,twitter,hightech_signal_02784,Service and support operations are asking for a follow-up plan on Wafer Probe Exception Detector before warranty cases rise,2026-05-04T23:45:00Z,7912,261,692,216268,0.82,79.1,34,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2785,193,instagram,hightech_signal_02785,Digital Thread PLM Connector allocation is tightening as component shortages ripple through customer commitments,2025-11-19T16:30:00Z,1549,871,284,57756,0.59,70.9,11,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2786,206,threads,hightech_signal_02786,Fab operations teams are watching wafer starts for Component Shortage Scenario Lab after the latest yield improvement review,2026-05-04T09:15:00Z,809,1369,59,120115,0.74,51.3,50,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2787,219,tiktok,hightech_signal_02787,Supplier risk is rising for Field Quality Case Bundle and channel inventory buffers may not cover the next order-promising cycle,2026-05-04T02:00:00Z,6207,1072,41,130297,0.48,67.6,25,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2788,232,youtube,hightech_signal_02788,Engineering change orders changed the bill of materials assumptions for Secure Device Fleet Manager during the NPI gate,2026-05-03T18:45:00Z,9114,733,290,71658,0.73,52.4,3,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2789,245,twitter,hightech_signal_02789,Connected product telemetry for Service Escalation Triage Pack is showing field quality patterns that warranty analytics should triage,2026-05-03T11:30:00Z,6641,726,503,83361,0.79,62.3,40,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2790,258,instagram,hightech_signal_02790,Contract manufacturing capacity for Component Allocation Optimizer is becoming the bottleneck for the next customer commitment wave,2026-05-03T04:15:00Z,2099,1438,379,121055,0.54,69.5,16,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2791,271,threads,hightech_signal_02791,Demand volatility around Order Promising Capacity Twin is pressuring allocation rules across enterprise buyer regions,2026-03-11T16:30:00Z,4409,333,166,103498,0.43,73.8,56,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2792,284,tiktok,hightech_signal_02792,Service and support operations are asking for a follow-up plan on Contract Manufacturer Scorecard before warranty cases rise,2026-05-02T13:45:00Z,10916,738,44,191692,0.67,72.9,30,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2793,297,youtube,hightech_signal_02793,AI Accelerator Module allocation is tightening as component shortages ripple through customer commitments,2026-05-02T06:30:00Z,1601,1001,273,78924,0.43,64.7,8,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2794,310,twitter,hightech_signal_02794,Fab operations teams are watching wafer starts for Fab Operations Runbook Seat after the latest yield improvement review,2026-05-01T23:15:00Z,12997,248,349,85744,0.55,65.6,46,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2795,323,instagram,hightech_signal_02795,Supplier risk is rising for Supply Chain Control Tower Seat and channel inventory buffers may not cover the next order-promising cycle,2026-05-01T16:00:00Z,430,1072,226,5819,0.53,60.4,21,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2796,336,threads,hightech_signal_02796,Engineering change orders changed the bill of materials assumptions for AI Edge Gateway Reference Kit during the NPI gate,2026-05-01T08:45:00Z,7525,1532,227,217698,0.77,75.2,1,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2797,349,tiktok,hightech_signal_02797,Connected product telemetry for ECO Impact Simulation Service is showing field quality patterns that warranty analytics should triage,2025-08-01T16:30:00Z,3370,1329,518,63360,0.51,80.3,36,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2798,362,youtube,hightech_signal_02798,Contract manufacturing capacity for Engineering Change Order Copilot is becoming the bottleneck for the next customer commitment wave,2026-04-30T18:15:00Z,3616,2618,324,126761,0.7,82.7,13,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2799,375,twitter,hightech_signal_02799,Demand volatility around Field Failure Pattern Detector is pressuring allocation rules across enterprise buyer regions,2026-04-30T11:00:00Z,1853,2489,196,318398,0.73,86.8,52,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2800,388,instagram,hightech_signal_02800,Service and support operations are asking for a follow-up plan on Fab Queue Digital Twin before warranty cases rise,2026-04-30T03:45:00Z,877,2147,543,196327,0.52,52.8,27,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2801,401,threads,hightech_signal_02801,Autonomous Test Cell Controller allocation is tightening as component shortages ripple through customer commitments,2026-04-29T20:30:00Z,5012,200,537,145257,0.42,92.3,5,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2802,414,tiktok,hightech_signal_02802,Fab operations teams are watching wafer starts for Connected Device Health Twin after the latest yield improvement review,2026-04-29T13:15:00Z,2988,1271,96,128026,0.8,52.7,42,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2803,427,youtube,hightech_signal_02803,Supplier risk is rising for Warranty Escape Detector and channel inventory buffers may not cover the next order-promising cycle,2025-11-21T16:30:00Z,14659,1682,222,90795,0.86,74.9,18,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2804,440,twitter,hightech_signal_02804,Engineering change orders changed the bill of materials assumptions for Design Handoff Readiness Gate during the NPI gate,2026-04-28T22:45:00Z,3282,343,65,17311,0.74,54,58,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2805,453,instagram,hightech_signal_02805,Connected product telemetry for Demand Volatility Forecast Pack is showing field quality patterns that warranty analytics should triage,2026-04-28T15:30:00Z,7983,1103,246,74335,0.71,74.2,32,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2806,466,threads,hightech_signal_02806,Contract manufacturing capacity for Developer Portal Premium Seat is becoming the bottleneck for the next customer commitment wave,2026-04-28T08:15:00Z,627,2606,639,299677,0.35,78.8,10,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2807,479,tiktok,hightech_signal_02807,Demand volatility around PLM Compliance Evidence Pack is pressuring allocation rules across enterprise buyer regions,2026-04-28T01:00:00Z,9041,997,107,218918,0.74,70.9,48,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2808,12,youtube,hightech_signal_02808,Service and support operations are asking for a follow-up plan on Order Promising Risk Service before warranty cases rise,2026-04-27T17:45:00Z,13633,432,786,178858,0.37,68.9,23,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2809,25,twitter,hightech_signal_02809,Secure Device Fleet Manager allocation is tightening as component shortages ripple through customer commitments,2026-03-13T16:30:00Z,1670,1804,94,39150,0.68,51.2,3,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2810,38,instagram,hightech_signal_02810,Fab operations teams are watching wafer starts for Critical Component Reservation API after the latest yield improvement review,2026-04-27T03:15:00Z,7543,2169,125,226896,0.53,64.5,38,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2811,51,threads,hightech_signal_02811,Supplier risk is rising for Supplier Shortage Radar and channel inventory buffers may not cover the next order-promising cycle,2026-04-26T20:00:00Z,10282,1365,214,229601,0.78,67,15,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2812,64,tiktok,hightech_signal_02812,Engineering change orders changed the bill of materials assumptions for Assembly Yield Correlator during the NPI gate,2026-04-26T12:45:00Z,13703,2290,75,151981,0.64,79.3,54,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2813,77,youtube,hightech_signal_02813,Connected product telemetry for Assembly Line Traceability Tag is showing field quality patterns that warranty analytics should triage,2026-04-26T05:30:00Z,4216,1277,150,47152,0.9,51.3,29,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2814,90,twitter,hightech_signal_02814,Contract manufacturing capacity for Yield Improvement Analytics Pack is becoming the bottleneck for the next customer commitment wave,2026-04-25T22:15:00Z,6617,2435,568,145468,0.84,80,7,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2815,103,instagram,hightech_signal_02815,Demand volatility around Contract Build Plan Optimizer is pressuring allocation rules across enterprise buyer regions,2025-08-03T16:30:00Z,13805,1723,464,248005,0.81,86.2,44,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2816,116,threads,hightech_signal_02816,Service and support operations are asking for a follow-up plan on Optical Module Test Kit before warranty cases rise,2026-04-25T07:45:00Z,13175,271,613,223406,0.63,85.5,20,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2817,129,tiktok,hightech_signal_02817,AI Edge Gateway Reference Kit allocation is tightening as component shortages ripple through customer commitments,2026-04-25T00:30:00Z,5264,2270,30,216544,0.61,77.7,1,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2818,142,youtube,hightech_signal_02818,Fab operations teams are watching wafer starts for Firmware Release Governance Pack after the latest yield improvement review,2026-04-24T17:15:00Z,8076,186,179,67042,0.77,67.1,35,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2819,155,twitter,hightech_signal_02819,Supplier risk is rising for BOM Risk Reconciliation Service and channel inventory buffers may not cover the next order-promising cycle,2026-04-24T10:00:00Z,4354,2081,605,145625,0.42,82.9,12,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2820,168,instagram,hightech_signal_02820,Engineering change orders changed the bill of materials assumptions for Component Shortage Scenario Lab during the NPI gate,2026-04-24T02:45:00Z,8828,967,232,118937,0.84,57.3,50,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2821,181,threads,hightech_signal_02821,Connected product telemetry for Field Quality Case Bundle is showing field quality patterns that warranty analytics should triage,2025-11-23T16:30:00Z,8288,596,287,159547,0.65,83.3,25,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2822,194,tiktok,hightech_signal_02822,Contract manufacturing capacity for Cloud GPU Burst Reservation is becoming the bottleneck for the next customer commitment wave,2026-04-23T12:15:00Z,4505,422,496,256133,0.89,66.3,4,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2823,207,youtube,hightech_signal_02823,Demand volatility around Warranty Analytics Data Mart is pressuring allocation rules across enterprise buyer regions,2026-04-23T05:00:00Z,10423,502,246,204436,0.38,77.3,41,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2824,220,twitter,hightech_signal_02824,Service and support operations are asking for a follow-up plan on Rugged Sensor Replacement Kit before warranty cases rise,2026-04-22T21:45:00Z,5170,391,42,209686,0.68,62.2,17,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
