influencer_id,handle,display_name,platform,follower_count,engagement_rate,influence_score,niche,city,region,country,is_verified,created_at
430,@southwest_node,Southwest Node,tiktok,9728,0.1028,92.83,Sterility Assurance,Los Angeles,California,US,0,2026-05-13T09:49:19Z
431,@vaccinewatch_pulse,Vaccinewatch Pulse,twitter,3329,0.1143,97.51,Manufacturer Quality,Chicago,Illinois,US,0,2026-05-13T09:49:19Z
432,@vaccinewatch_risk,Vaccinewatch Risk,youtube,5474544,0.0122,81.26,Enrollment Risk,Houston,Texas,US,1,2026-05-13T09:49:19Z
433,@vaccinewatch_control,Vaccinewatch Control,threads,9447,0.0931,93.94,Air Cargo,Phoenix,Arizona,US,0,2026-05-13T09:49:19Z
434,@vaccinewatch_ledger,Vaccinewatch Ledger,instagram,763851,0.0222,86.03,FDA,San Francisco,California,US,1,2026-05-13T09:49:19Z
435,@vaccinewatch_flow,Vaccinewatch Flow,tiktok,71191,0.0284,78.95,EMA,Miami,Florida,US,0,2026-05-13T09:49:19Z
436,@vaccinewatch_compliance,Vaccinewatch Compliance,twitter,6388612,0.0068,84.61,GxP,Seattle,Washington,US,1,2026-05-13T09:49:19Z
437,@vaccinewatch_monitor,Vaccinewatch Monitor,youtube,64939,0.074,92.54,Cold Chain,Denver,Colorado,US,0,2026-05-13T09:49:19Z
438,@vaccinewatch_desk,Vaccinewatch Desk,threads,6677,0.061,79.66,Clinical Operations,Austin,Texas,US,0,2026-05-13T09:49:19Z
439,@vaccinewatch_channel,Vaccinewatch Channel,instagram,6031,0.1132,100,Pharmacovigilance,Nashville,Tennessee,US,0,2026-05-13T09:49:19Z
440,@vaccinewatch_matrix,Vaccinewatch Matrix,tiktok,44869,0.0333,67.01,Cell Therapy,Portland,Oregon,US,0,2026-05-13T09:49:19Z
441,@protocoldesk_observer,Protocoldesk Observer,twitter,37465,0.0427,75.15,Biologics Manufacturing,Boston,Massachusetts,US,0,2026-05-13T09:49:19Z
442,@protocoldesk_matrix,Protocoldesk Matrix,youtube,4102,0.0502,68.8,Diagnostics,Atlanta,Georgia,US,0,2026-05-13T09:49:19Z
443,@protocoldesk_status,Protocoldesk Status,threads,3578,0.111,97.1,Medical Devices,Dallas,Texas,US,0,2026-05-13T09:49:19Z
444,@protocoldesk_node,Protocoldesk Node,instagram,92993,0.0745,89.61,Trial Supply,San Diego,California,US,0,2026-05-13T09:49:19Z
445,@protocoldesk_map,Protocoldesk Map,tiktok,4235,0.0995,90.1,Sterility Assurance,Minneapolis,Minnesota,US,0,2026-05-13T09:49:19Z
446,@protocoldesk_flow,Protocoldesk Flow,twitter,59426,0.0754,90.86,Manufacturer Quality,Detroit,Michigan,US,0,2026-05-13T09:49:19Z
447,@protocoldesk_routing,Protocoldesk Routing,youtube,994422,0.0336,95.48,Enrollment Risk,Las Vegas,Nevada,US,1,2026-05-13T09:49:19Z
448,@protocoldesk_weekly,Protocoldesk Weekly,threads,304650,0.0381,91.92,Air Cargo,Brooklyn,New York,US,0,2026-05-13T09:49:19Z
449,@protocoldesk_ops,Protocoldesk Ops,instagram,79613,0.0448,79.34,FDA,New York,New York,US,0,2026-05-13T09:49:19Z
450,@protocoldesk_watch,Protocoldesk Watch,tiktok,217300,0.0167,69,EMA,Los Angeles,California,US,0,2026-05-13T09:49:19Z
451,@gxpdesk_channel,Gxpdesk Channel,twitter,68409,0.0354,77.6,GxP,Chicago,Illinois,US,0,2026-05-13T09:49:19Z
452,@gxpdesk_coordinator,Gxpdesk Coordinator,youtube,71818,0.0529,87.32,Cold Chain,Houston,Texas,US,0,2026-05-13T09:49:19Z
453,@gxpdesk_risk,Gxpdesk Risk,threads,9537,0.0806,95.17,Clinical Operations,Phoenix,Arizona,US,0,2026-05-13T09:49:19Z
454,@gxpdesk_release,Gxpdesk Release,instagram,8521,0.1029,94.63,Pharmacovigilance,San Francisco,California,US,0,2026-05-13T09:49:19Z
455,@gxpdesk_node,Gxpdesk Node,tiktok,36185,0.0676,88.12,Cell Therapy,Miami,Florida,US,0,2026-05-13T09:49:19Z
456,@gxpdesk_ledger,Gxpdesk Ledger,twitter,3764,0.0661,74.09,Biologics Manufacturing,Seattle,Washington,US,0,2026-05-13T09:49:19Z
457,@gxpdesk_forecast,Gxpdesk Forecast,youtube,7392,0.1052,100,Diagnostics,Denver,Colorado,US,0,2026-05-13T09:49:19Z
458,@gxpdesk_network,Gxpdesk Network,threads,7312,0.0483,68.67,Medical Devices,Austin,Texas,US,0,2026-05-13T09:49:19Z
459,@gxpdesk_compliance,Gxpdesk Compliance,instagram,81777,0.0781,100,Trial Supply,Nashville,Tennessee,US,0,2026-05-13T09:49:19Z
460,@gxpdesk_weekly,Gxpdesk Weekly,tiktok,25859,0.0767,98.61,Sterility Assurance,Portland,Oregon,US,0,2026-05-13T09:49:19Z
461,@portsupply_bulletins,Portsupply Bulletins,twitter,74871,0.0797,100,Manufacturer Quality,Boston,Massachusetts,US,0,2026-05-13T09:49:19Z
462,@portsupply_pulse,Portsupply Pulse,youtube,621934,0.0374,90.28,Enrollment Risk,Atlanta,Georgia,US,1,2026-05-13T09:49:19Z
463,@portsupply_watchlist,Portsupply Watchlist,threads,42255,0.0525,82.56,Air Cargo,Dallas,Texas,US,0,2026-05-13T09:49:19Z
464,@portsupply_risk,Portsupply Risk,instagram,8428881,0.0096,93.33,FDA,San Diego,California,US,1,2026-05-13T09:49:19Z
465,@portsupply_status,Portsupply Status,tiktok,766374,0.0247,75.53,EMA,Minneapolis,Minnesota,US,1,2026-05-13T09:49:19Z
466,@portsupply_control,Portsupply Control,twitter,4064,0.0559,74.71,GxP,Detroit,Michigan,US,0,2026-05-13T09:49:19Z
467,@portsupply_brief,Portsupply Brief,youtube,8470,0.088,90.56,Cold Chain,Las Vegas,Nevada,US,0,2026-05-13T09:49:19Z
468,@portsupply_ledger,Portsupply Ledger,threads,8757,0.096,100,Clinical Operations,Brooklyn,New York,US,0,2026-05-13T09:49:19Z
469,@portsupply_screen,Portsupply Screen,instagram,55279,0.0735,86.44,Pharmacovigilance,New York,New York,US,0,2026-05-13T09:49:19Z
470,@portsupply_flow,Portsupply Flow,tiktok,1255,0.0934,83.29,Cell Therapy,Los Angeles,California,US,0,2026-05-13T09:49:19Z
471,@coldchainops_bridge,Coldchainops Bridge,twitter,5297,0.0524,68.23,Biologics Manufacturing,Chicago,Illinois,US,0,2026-05-13T09:49:19Z
472,@coldchainops_channel,Coldchainops Channel,youtube,18084,0.0375,67.52,Diagnostics,Houston,Texas,US,0,2026-05-13T09:49:19Z
473,@coldchainops_pulse,Coldchainops Pulse,threads,9854,0.1088,99.33,Medical Devices,Phoenix,Arizona,US,0,2026-05-13T09:49:19Z
474,@coldchainops_coordinator,Coldchainops Coordinator,instagram,4473,0.0519,66.04,Trial Supply,San Francisco,California,US,0,2026-05-13T09:49:19Z
475,@coldchainops_matrix,Coldchainops Matrix,tiktok,8068539,0.0107,94.2,Sterility Assurance,Miami,Florida,US,1,2026-05-13T09:49:19Z
476,@coldchainops_risk,Coldchainops Risk,twitter,91712,0.0276,67.79,Manufacturer Quality,Seattle,Washington,US,0,2026-05-13T09:49:19Z
477,@coldchainops_planner,Coldchainops Planner,youtube,3668,0.047,66.38,Enrollment Risk,Denver,Colorado,US,0,2026-05-13T09:49:19Z
478,@coldchainops_release,Coldchainops Release,threads,21835,0.0506,72.22,Air Cargo,Austin,Texas,US,0,2026-05-13T09:49:19Z
479,@coldchainops_control,Coldchainops Control,instagram,38605,0.0625,84.17,FDA,Nashville,Tennessee,US,0,2026-05-13T09:49:19Z
480,@coldchainops_node,Coldchainops Node,tiktok,7009,0.0558,81.83,EMA,Portland,Oregon,US,0,2026-05-13T09:49:19Z
481,@fdawatch_controlroom,Fdawatch Controlroom,twitter,85310,0.067,86.11,GxP,Boston,Massachusetts,US,0,2026-05-13T09:49:19Z
482,@fdawatch_bridge,Fdawatch Bridge,youtube,44197,0.0354,66.52,Cold Chain,Atlanta,Georgia,US,0,2026-05-13T09:49:19Z
483,@fdawatch_bulletins,Fdawatch Bulletins,threads,53785,0.0526,80.78,Clinical Operations,Dallas,Texas,US,0,2026-05-13T09:49:19Z
484,@fdawatch_channel,Fdawatch Channel,instagram,3744,0.104,100,Pharmacovigilance,San Diego,California,US,0,2026-05-13T09:49:19Z
485,@fdawatch_observer,Fdawatch Observer,tiktok,7064,0.0818,85.22,Cell Therapy,Minneapolis,Minnesota,US,0,2026-05-13T09:49:19Z
486,@fdawatch_pulse,Fdawatch Pulse,twitter,9714,0.042,76.19,Biologics Manufacturing,Detroit,Michigan,US,0,2026-05-13T09:49:19Z
487,@fdawatch_report,Fdawatch Report,youtube,5470,0.076,85.87,Diagnostics,Las Vegas,Nevada,US,0,2026-05-13T09:49:19Z
488,@fdawatch_coordinator,Fdawatch Coordinator,threads,5447,0.1024,91.97,Medical Devices,Brooklyn,New York,US,0,2026-05-13T09:49:19Z
489,@fdawatch_watchlist,Fdawatch Watchlist,instagram,6032,0.1175,98.92,Trial Supply,New York,New York,US,0,2026-05-13T09:49:19Z
490,@fdawatch_matrix,Fdawatch Matrix,tiktok,2881,0.076,77.91,Sterility Assurance,Los Angeles,California,US,0,2026-05-13T09:49:19Z
491,@emaupdates_watch,Emaupdates Watch,twitter,74992,0.0442,78.07,Manufacturer Quality,Chicago,Illinois,US,0,2026-05-13T09:49:19Z
