mention_id,post_id,product_id,confidence_score,mention_type,created_at
961,1351,24,0.768,semantic,2026-05-13T09:49:19Z
962,1352,1,0.817,hashtag,2026-05-13T09:49:19Z
963,1354,7,0.885,inferred,2026-05-13T09:49:19Z
964,1355,47,0.95,direct,2026-05-13T09:49:19Z
965,1356,21,0.859,semantic,2026-05-13T09:49:19Z
966,1357,72,0.997,hashtag,2026-05-13T09:49:19Z
967,1358,43,0.967,visual,2026-05-13T09:49:19Z
968,1360,5,0.778,direct,2026-05-13T09:49:19Z
969,1361,21,0.843,semantic,2026-05-13T09:49:19Z
970,1362,18,0.888,hashtag,2026-05-13T09:49:19Z
971,1363,17,0.814,visual,2026-05-13T09:49:19Z
972,1365,66,0.938,direct,2026-05-13T09:49:19Z
973,1366,46,0.855,semantic,2026-05-13T09:49:19Z
974,1367,68,0.87,hashtag,2026-05-13T09:49:19Z
975,1368,71,0.759,visual,2026-05-13T09:49:19Z
976,1369,62,0.818,inferred,2026-05-13T09:49:19Z
977,1370,47,0.705,direct,2026-05-13T09:49:19Z
978,1371,42,0.842,semantic,2026-05-13T09:49:19Z
979,1373,65,0.844,visual,2026-05-13T09:49:19Z
980,1374,7,0.896,inferred,2026-05-13T09:49:19Z
981,1375,44,0.938,direct,2026-05-13T09:49:19Z
982,1376,55,0.835,semantic,2026-05-13T09:49:19Z
983,1377,71,0.76,hashtag,2026-05-13T09:49:19Z
984,1378,40,0.932,visual,2026-05-13T09:49:19Z
985,1379,19,0.925,inferred,2026-05-13T09:49:19Z
986,1380,12,0.831,direct,2026-05-13T09:49:19Z
987,1381,68,0.887,semantic,2026-05-13T09:49:19Z
988,1382,76,0.918,hashtag,2026-05-13T09:49:19Z
989,1383,47,0.885,visual,2026-05-13T09:49:19Z
990,1384,31,0.892,inferred,2026-05-13T09:49:19Z
991,1385,47,0.883,direct,2026-05-13T09:49:19Z
992,1387,40,0.923,hashtag,2026-05-13T09:49:19Z
993,1388,38,0.764,visual,2026-05-13T09:49:19Z
994,1393,38,0.81,visual,2026-05-13T09:49:19Z
995,1394,1,0.896,inferred,2026-05-13T09:49:19Z
996,1395,17,0.701,direct,2026-05-13T09:49:19Z
997,1396,23,0.936,semantic,2026-05-13T09:49:19Z
998,1398,50,0.716,visual,2026-05-13T09:49:19Z
999,1399,28,0.818,inferred,2026-05-13T09:49:19Z
1000,1400,36,0.735,direct,2026-05-13T09:49:19Z
1001,1401,51,0.778,semantic,2026-05-13T09:49:19Z
1002,1402,37,0.93,hashtag,2026-05-13T09:49:19Z
1003,1403,1,0.975,visual,2026-05-13T09:49:19Z
1004,1404,66,0.895,inferred,2026-05-13T09:49:19Z
1005,1405,18,0.882,direct,2026-05-13T09:49:19Z
1006,1406,29,0.762,semantic,2026-05-13T09:49:19Z
1007,1407,65,0.878,hashtag,2026-05-13T09:49:19Z
1008,1408,79,0.77,visual,2026-05-13T09:49:19Z
1009,1409,45,0.822,inferred,2026-05-13T09:49:19Z
1010,1410,21,0.919,direct,2026-05-13T09:49:19Z
1011,1413,19,0.808,visual,2026-05-13T09:49:19Z
1012,1414,53,0.738,inferred,2026-05-13T09:49:19Z
1013,1416,34,0.759,semantic,2026-05-13T09:49:19Z
1014,1417,19,0.958,hashtag,2026-05-13T09:49:19Z
1015,1418,18,0.73,visual,2026-05-13T09:49:19Z
1016,1419,23,0.79,inferred,2026-05-13T09:49:19Z
1017,1420,51,0.947,direct,2026-05-13T09:49:19Z
1018,1421,24,0.855,semantic,2026-05-13T09:49:19Z
1019,1422,46,0.743,hashtag,2026-05-13T09:49:19Z
1020,1423,69,0.742,visual,2026-05-13T09:49:19Z
1021,1425,79,0.824,direct,2026-05-13T09:49:19Z
1022,1426,43,0.847,semantic,2026-05-13T09:49:19Z
1023,1427,34,0.991,hashtag,2026-05-13T09:49:19Z
1024,1428,60,0.782,visual,2026-05-13T09:49:19Z
1025,1429,67,0.803,inferred,2026-05-13T09:49:19Z
1026,1430,62,0.941,direct,2026-05-13T09:49:19Z
1027,1432,71,0.784,hashtag,2026-05-13T09:49:19Z
1028,1433,52,0.999,visual,2026-05-13T09:49:19Z
1029,1434,41,0.802,inferred,2026-05-13T09:49:19Z
1030,1435,19,0.928,direct,2026-05-13T09:49:19Z
1031,1436,4,0.807,semantic,2026-05-13T09:49:19Z
1032,1437,43,0.898,hashtag,2026-05-13T09:49:19Z
1033,1438,41,0.997,visual,2026-05-13T09:49:19Z
1034,1440,54,0.91,direct,2026-05-13T09:49:19Z
1035,1442,16,0.986,hashtag,2026-05-13T09:49:19Z
1036,1443,54,0.958,visual,2026-05-13T09:49:19Z
1037,1445,30,0.94,direct,2026-05-13T09:49:19Z
1038,1447,32,0.783,hashtag,2026-05-13T09:49:19Z
1039,1449,26,0.927,inferred,2026-05-13T09:49:19Z
1040,1455,24,0.838,direct,2026-05-13T09:49:19Z
1041,1456,39,0.804,semantic,2026-05-13T09:49:19Z
1042,1457,25,0.851,hashtag,2026-05-13T09:49:19Z
1043,1458,63,0.842,visual,2026-05-13T09:49:19Z
1044,1459,77,0.865,inferred,2026-05-13T09:49:19Z
1045,1460,77,0.965,direct,2026-05-13T09:49:19Z
1046,1461,21,0.866,semantic,2026-05-13T09:49:19Z
1047,1462,78,0.898,hashtag,2026-05-13T09:49:19Z
1048,1463,27,0.8,visual,2026-05-13T09:49:19Z
1049,1467,53,0.892,hashtag,2026-05-13T09:49:19Z
1050,1468,7,0.882,visual,2026-05-13T09:49:19Z
1051,1469,1,0.86,inferred,2026-05-13T09:49:19Z
1052,1470,10,0.969,direct,2026-05-13T09:49:19Z
1053,1471,24,0.875,semantic,2026-05-13T09:49:19Z
1054,1472,68,0.886,hashtag,2026-05-13T09:49:19Z
1055,1473,18,0.717,visual,2026-05-13T09:49:19Z
1056,1475,8,0.905,direct,2026-05-13T09:49:19Z
1057,1477,58,0.978,hashtag,2026-05-13T09:49:19Z
1058,1481,71,0.855,semantic,2026-05-13T09:49:19Z
1059,1482,64,0.837,hashtag,2026-05-13T09:49:19Z
1060,1484,60,0.998,inferred,2026-05-13T09:49:19Z
1061,1485,2,0.844,direct,2026-05-13T09:49:19Z
1062,1486,32,0.978,semantic,2026-05-13T09:49:19Z
1063,1488,76,0.868,visual,2026-05-13T09:49:19Z
1064,1489,3,0.911,inferred,2026-05-13T09:49:19Z
1065,1491,22,0.708,semantic,2026-05-13T09:49:19Z
1066,1492,30,0.811,hashtag,2026-05-13T09:49:19Z
1067,1493,17,0.906,visual,2026-05-13T09:49:19Z
1068,1494,65,0.989,inferred,2026-05-13T09:49:19Z
1069,1495,3,0.779,direct,2026-05-13T09:49:19Z
1070,1496,39,0.777,semantic,2026-05-13T09:49:19Z
1071,1497,19,0.759,hashtag,2026-05-13T09:49:19Z
1072,1498,59,0.766,visual,2026-05-13T09:49:19Z
1073,1499,37,0.851,inferred,2026-05-13T09:49:19Z
1074,1501,53,0.759,semantic,2026-05-13T09:49:19Z
1075,1503,41,0.917,visual,2026-05-13T09:49:19Z
1076,1504,38,0.969,inferred,2026-05-13T09:49:19Z
1077,1507,17,0.839,hashtag,2026-05-13T09:49:19Z
1078,1508,65,0.88,visual,2026-05-13T09:49:19Z
1079,1510,45,0.85,direct,2026-05-13T09:49:19Z
1080,1511,62,0.715,semantic,2026-05-13T09:49:19Z
1081,1512,62,0.885,hashtag,2026-05-13T09:49:19Z
1082,1513,47,0.927,visual,2026-05-13T09:49:19Z
1083,1515,1,0.85,direct,2026-05-13T09:49:19Z
1084,1516,4,0.809,semantic,2026-05-13T09:49:19Z
1085,1518,68,0.755,visual,2026-05-13T09:49:19Z
1086,1519,69,0.927,inferred,2026-05-13T09:49:19Z
1087,1520,70,0.796,direct,2026-05-13T09:49:19Z
1088,1521,67,0.702,semantic,2026-05-13T09:49:19Z
1089,1522,37,0.824,hashtag,2026-05-13T09:49:19Z
1090,1524,45,0.733,inferred,2026-05-13T09:49:19Z
1091,1525,21,0.975,direct,2026-05-13T09:49:19Z
1092,1526,52,0.76,semantic,2026-05-13T09:49:19Z
1093,1528,12,0.745,visual,2026-05-13T09:49:19Z
1094,1529,16,0.87,inferred,2026-05-13T09:49:19Z
1095,1530,3,0.738,direct,2026-05-13T09:49:19Z
1096,1531,53,0.807,semantic,2026-05-13T09:49:19Z
1097,1532,6,0.803,hashtag,2026-05-13T09:49:19Z
1098,1533,63,0.942,visual,2026-05-13T09:49:19Z
1099,1536,62,0.762,semantic,2026-05-13T09:49:19Z
1100,1537,39,0.774,hashtag,2026-05-13T09:49:19Z
1101,1538,33,0.951,visual,2026-05-13T09:49:19Z
1102,1540,67,0.928,direct,2026-05-13T09:49:19Z
1103,1541,64,0.882,semantic,2026-05-13T09:49:19Z
1104,1542,78,0.768,hashtag,2026-05-13T09:49:19Z
1105,1543,41,0.808,visual,2026-05-13T09:49:19Z
1106,1544,25,0.81,inferred,2026-05-13T09:49:19Z
1107,1545,30,0.996,direct,2026-05-13T09:49:19Z
1108,1546,33,0.798,semantic,2026-05-13T09:49:19Z
1109,1547,71,0.779,hashtag,2026-05-13T09:49:19Z
1110,1548,76,0.919,visual,2026-05-13T09:49:19Z
1111,1549,3,0.736,inferred,2026-05-13T09:49:19Z
1112,1552,37,0.95,hashtag,2026-05-13T09:49:19Z
1113,1553,7,0.882,visual,2026-05-13T09:49:19Z
1114,1555,19,0.768,direct,2026-05-13T09:49:19Z
1115,1556,18,0.987,semantic,2026-05-13T09:49:19Z
1116,1557,67,0.843,hashtag,2026-05-13T09:49:19Z
1117,1559,16,0.838,inferred,2026-05-13T09:49:19Z
1118,1560,13,0.853,direct,2026-05-13T09:49:19Z
1119,1561,4,0.814,semantic,2026-05-13T09:49:19Z
1120,1562,14,0.806,hashtag,2026-05-13T09:49:19Z
1121,1564,71,0.747,inferred,2026-05-13T09:49:19Z
1122,1565,61,0.978,direct,2026-05-13T09:49:19Z
1123,1566,54,0.951,semantic,2026-05-13T09:49:19Z
1124,1568,79,0.914,visual,2026-05-13T09:49:19Z
1125,1569,47,0.729,inferred,2026-05-13T09:49:19Z
1126,1570,73,0.857,direct,2026-05-13T09:49:19Z
1127,1571,48,0.962,semantic,2026-05-13T09:49:19Z
1128,1572,13,0.76,hashtag,2026-05-13T09:49:19Z
1129,1574,27,0.888,inferred,2026-05-13T09:49:19Z
1130,1575,19,0.915,direct,2026-05-13T09:49:19Z
1131,1576,43,0.812,semantic,2026-05-13T09:49:19Z
1132,1577,66,0.823,hashtag,2026-05-13T09:49:19Z
1133,1578,27,0.753,visual,2026-05-13T09:49:19Z
1134,1580,72,0.748,direct,2026-05-13T09:49:19Z
1135,1582,47,0.973,hashtag,2026-05-13T09:49:19Z
1136,1583,36,0.771,visual,2026-05-13T09:49:19Z
1137,1584,9,0.855,inferred,2026-05-13T09:49:19Z
1138,1585,4,0.721,direct,2026-05-13T09:49:19Z
1139,1589,7,0.791,inferred,2026-05-13T09:49:19Z
1140,1592,24,0.89,hashtag,2026-05-13T09:49:19Z
1141,1594,22,0.835,inferred,2026-05-13T09:49:19Z
1142,1596,46,0.935,semantic,2026-05-13T09:49:19Z
1143,1597,68,0.747,hashtag,2026-05-13T09:49:19Z
1144,1598,58,0.781,visual,2026-05-13T09:49:19Z
1145,1600,17,0.783,direct,2026-05-13T09:49:19Z
1146,1601,22,0.821,semantic,2026-05-13T09:49:19Z
1147,1603,67,0.736,visual,2026-05-13T09:49:19Z
1148,1604,31,0.724,inferred,2026-05-13T09:49:19Z
1149,1606,3,0.734,semantic,2026-05-13T09:49:19Z
1150,1607,65,0.994,hashtag,2026-05-13T09:49:19Z
1151,1608,18,0.896,visual,2026-05-13T09:49:19Z
1152,1609,39,0.891,inferred,2026-05-13T09:49:19Z
1153,1610,36,0.879,direct,2026-05-13T09:49:19Z
1154,1613,78,0.716,visual,2026-05-13T09:49:19Z
1155,1614,64,0.793,inferred,2026-05-13T09:49:19Z
1156,1615,73,0.883,direct,2026-05-13T09:49:19Z
1157,1616,21,0.711,semantic,2026-05-13T09:49:19Z
1158,1618,3,0.97,visual,2026-05-13T09:49:19Z
1159,1619,52,0.979,inferred,2026-05-13T09:49:19Z
1160,1621,79,0.87,semantic,2026-05-13T09:49:19Z
1161,1622,43,0.793,hashtag,2026-05-13T09:49:19Z
1162,1623,2,0.81,visual,2026-05-13T09:49:19Z
1163,1624,25,0.84,inferred,2026-05-13T09:49:19Z
1164,1625,13,0.719,direct,2026-05-13T09:49:19Z
1165,1627,56,0.912,hashtag,2026-05-13T09:49:19Z
1166,1628,73,0.749,visual,2026-05-13T09:49:19Z
1167,1630,3,0.741,direct,2026-05-13T09:49:19Z
1168,1631,30,0.926,semantic,2026-05-13T09:49:19Z
1169,1632,17,0.79,hashtag,2026-05-13T09:49:19Z
1170,1633,71,0.823,visual,2026-05-13T09:49:19Z
1171,1634,41,0.909,inferred,2026-05-13T09:49:19Z
1172,1635,48,0.785,direct,2026-05-13T09:49:19Z
1173,1636,24,0.904,semantic,2026-05-13T09:49:19Z
1174,1637,21,0.8,hashtag,2026-05-13T09:49:19Z
1175,1638,76,0.803,visual,2026-05-13T09:49:19Z
1176,1641,67,0.83,semantic,2026-05-13T09:49:19Z
1177,1643,54,0.742,visual,2026-05-13T09:49:19Z
1178,1644,31,0.797,inferred,2026-05-13T09:49:19Z
1179,1645,4,0.931,direct,2026-05-13T09:49:19Z
1180,1646,75,0.801,semantic,2026-05-13T09:49:19Z
1181,1647,13,0.811,hashtag,2026-05-13T09:49:19Z
1182,1648,29,0.953,visual,2026-05-13T09:49:19Z
1183,1653,7,0.933,visual,2026-05-13T09:49:19Z
1184,1654,50,0.836,inferred,2026-05-13T09:49:19Z
1185,1655,55,0.794,direct,2026-05-13T09:49:19Z
1186,1656,66,0.817,semantic,2026-05-13T09:49:19Z
1187,1657,28,0.92,hashtag,2026-05-13T09:49:19Z
1188,1658,58,0.752,visual,2026-05-13T09:49:19Z
1189,1659,75,0.793,inferred,2026-05-13T09:49:19Z
1190,1660,12,0.844,direct,2026-05-13T09:49:19Z
1191,1661,7,0.771,semantic,2026-05-13T09:49:19Z
1192,1662,8,0.849,hashtag,2026-05-13T09:49:19Z
1193,1663,43,0.807,visual,2026-05-13T09:49:19Z
1194,1664,6,0.965,inferred,2026-05-13T09:49:19Z
1195,1666,50,0.948,semantic,2026-05-13T09:49:19Z
1196,1667,40,0.834,hashtag,2026-05-13T09:49:19Z
1197,1668,3,0.872,visual,2026-05-13T09:49:19Z
1198,1669,16,0.948,inferred,2026-05-13T09:49:19Z
1199,1670,68,0.825,direct,2026-05-13T09:49:19Z
1200,1671,44,0.83,semantic,2026-05-13T09:49:19Z
1201,1672,32,0.878,hashtag,2026-05-13T09:49:19Z
1202,1673,45,0.946,visual,2026-05-13T09:49:19Z
1203,1676,64,0.718,semantic,2026-05-13T09:49:19Z
1204,1677,37,0.765,hashtag,2026-05-13T09:49:19Z
1205,1678,63,0.81,visual,2026-05-13T09:49:19Z
1206,1679,43,0.984,inferred,2026-05-13T09:49:19Z
1207,1680,68,0.815,direct,2026-05-13T09:49:19Z
1208,1681,32,0.929,semantic,2026-05-13T09:49:19Z
1209,1682,78,0.937,hashtag,2026-05-13T09:49:19Z
1210,1683,44,0.87,visual,2026-05-13T09:49:19Z
1211,1686,70,0.873,semantic,2026-05-13T09:49:19Z
1212,1687,34,0.848,hashtag,2026-05-13T09:49:19Z
1213,1688,37,0.768,visual,2026-05-13T09:49:19Z
1214,1690,6,0.779,direct,2026-05-13T09:49:19Z
1215,1693,17,0.868,visual,2026-05-13T09:49:19Z
1216,1694,75,0.963,inferred,2026-05-13T09:49:19Z
1217,1696,17,0.792,semantic,2026-05-13T09:49:19Z
1218,1697,6,0.81,hashtag,2026-05-13T09:49:19Z
1219,1698,29,0.803,visual,2026-05-13T09:49:19Z
1220,1699,44,0.707,inferred,2026-05-13T09:49:19Z
1221,1700,10,0.743,direct,2026-05-13T09:49:19Z
1222,1701,18,0.781,semantic,2026-05-13T09:49:19Z
1223,1702,55,0.95,hashtag,2026-05-13T09:49:19Z
1224,1703,55,0.861,visual,2026-05-13T09:49:19Z
1225,1704,15,0.926,inferred,2026-05-13T09:49:19Z
1226,1706,13,0.836,semantic,2026-05-13T09:49:19Z
1227,1708,11,0.745,visual,2026-05-13T09:49:19Z
1228,1710,15,0.701,direct,2026-05-13T09:49:19Z
1229,1711,61,0.976,semantic,2026-05-13T09:49:19Z
1230,1712,62,0.872,hashtag,2026-05-13T09:49:19Z
1231,1713,72,0.909,visual,2026-05-13T09:49:19Z
1232,1714,64,0.884,inferred,2026-05-13T09:49:19Z
1233,1716,16,0.925,semantic,2026-05-13T09:49:19Z
1234,1717,11,0.918,hashtag,2026-05-13T09:49:19Z
1235,1720,60,0.887,direct,2026-05-13T09:49:19Z
1236,1721,53,0.783,semantic,2026-05-13T09:49:19Z
1237,1723,54,0.909,visual,2026-05-13T09:49:19Z
1238,1724,29,0.767,inferred,2026-05-13T09:49:19Z
1239,1725,42,0.807,direct,2026-05-13T09:49:19Z
1240,1726,9,0.926,semantic,2026-05-13T09:49:19Z
1241,1729,55,0.927,inferred,2026-05-13T09:49:19Z
1242,1730,56,0.729,direct,2026-05-13T09:49:19Z
1243,1731,50,0.776,semantic,2026-05-13T09:49:19Z
1244,1733,31,0.927,visual,2026-05-13T09:49:19Z
1245,1734,50,0.983,inferred,2026-05-13T09:49:19Z
1246,1735,33,0.865,direct,2026-05-13T09:49:19Z
1247,1736,22,0.829,semantic,2026-05-13T09:49:19Z
1248,1739,52,0.888,inferred,2026-05-13T09:49:19Z
1249,1741,3,0.785,semantic,2026-05-13T09:49:19Z
1250,1742,79,0.811,hashtag,2026-05-13T09:49:19Z
1251,1743,50,0.738,visual,2026-05-13T09:49:19Z
1252,1744,30,0.958,inferred,2026-05-13T09:49:19Z
1253,1745,51,0.877,direct,2026-05-13T09:49:19Z
1254,1746,6,0.817,semantic,2026-05-13T09:49:19Z
1255,1747,18,0.891,hashtag,2026-05-13T09:49:19Z
1256,1748,62,0.923,visual,2026-05-13T09:49:19Z
1257,1750,55,0.946,direct,2026-05-13T09:49:19Z
1258,1751,27,0.736,semantic,2026-05-13T09:49:19Z
1259,1752,64,0.728,hashtag,2026-05-13T09:49:19Z
1260,1753,65,0.771,visual,2026-05-13T09:49:19Z
1261,1759,30,0.828,inferred,2026-05-13T09:49:19Z
1262,1760,4,0.739,direct,2026-05-13T09:49:19Z
1263,1762,60,0.713,hashtag,2026-05-13T09:49:19Z
1264,1764,60,0.906,inferred,2026-05-13T09:49:19Z
1265,1765,29,0.887,direct,2026-05-13T09:49:19Z
1266,1766,66,0.76,semantic,2026-05-13T09:49:19Z
1267,1767,37,0.914,hashtag,2026-05-13T09:49:19Z
1268,1768,73,0.79,visual,2026-05-13T09:49:19Z
1269,1770,10,0.705,direct,2026-05-13T09:49:19Z
1270,1772,1,0.718,hashtag,2026-05-13T09:49:19Z
1271,1773,69,0.735,visual,2026-05-13T09:49:19Z
1272,1774,39,0.876,inferred,2026-05-13T09:49:19Z
1273,1775,25,0.98,direct,2026-05-13T09:49:19Z
1274,1777,14,0.817,hashtag,2026-05-13T09:49:19Z
1275,1778,36,0.738,visual,2026-05-13T09:49:19Z
1276,1779,42,0.792,inferred,2026-05-13T09:49:19Z
1277,1780,39,0.838,direct,2026-05-13T09:49:19Z
1278,1781,75,0.995,semantic,2026-05-13T09:49:19Z
1279,1782,63,0.792,hashtag,2026-05-13T09:49:19Z
1280,1783,63,0.968,visual,2026-05-13T09:49:19Z
1281,1785,34,0.834,direct,2026-05-13T09:49:19Z
1282,1787,69,0.738,hashtag,2026-05-13T09:49:19Z
1283,1788,10,0.955,visual,2026-05-13T09:49:19Z
1284,1789,65,0.818,inferred,2026-05-13T09:49:19Z
1285,1791,19,0.736,semantic,2026-05-13T09:49:19Z
1286,1792,29,0.764,hashtag,2026-05-13T09:49:19Z
1287,1793,67,0.954,visual,2026-05-13T09:49:19Z
1288,1794,46,0.732,inferred,2026-05-13T09:49:19Z
1289,1795,66,0.848,direct,2026-05-13T09:49:19Z
1290,1796,15,0.718,semantic,2026-05-13T09:49:19Z
1291,1797,16,0.851,hashtag,2026-05-13T09:49:19Z
1292,1799,47,0.75,inferred,2026-05-13T09:49:19Z
1293,1800,50,0.802,direct,2026-05-13T09:49:19Z
1294,1801,74,0.723,semantic,2026-05-13T09:49:19Z
1295,1803,44,0.73,visual,2026-05-13T09:49:19Z
1296,1804,26,0.726,inferred,2026-05-13T09:49:19Z
1297,1805,10,0.941,direct,2026-05-13T09:49:19Z
1298,1806,16,0.901,semantic,2026-05-13T09:49:19Z
1299,1807,60,0.914,hashtag,2026-05-13T09:49:19Z
1300,1808,63,0.925,visual,2026-05-13T09:49:19Z
1301,1810,25,0.906,direct,2026-05-13T09:49:19Z
1302,1811,67,0.751,semantic,2026-05-13T09:49:19Z
1303,1812,11,0.839,hashtag,2026-05-13T09:49:19Z
1304,1814,9,0.819,inferred,2026-05-13T09:49:19Z
1305,1815,21,0.974,direct,2026-05-13T09:49:19Z
1306,1819,71,0.786,inferred,2026-05-13T09:49:19Z
1307,1820,69,0.764,direct,2026-05-13T09:49:19Z
1308,1821,50,0.863,semantic,2026-05-13T09:49:19Z
1309,1822,54,0.896,hashtag,2026-05-13T09:49:19Z
1310,1824,56,0.924,inferred,2026-05-13T09:49:19Z
1311,1826,33,0.874,semantic,2026-05-13T09:49:19Z
1312,1828,3,0.714,visual,2026-05-13T09:49:19Z
1313,1829,37,0.973,inferred,2026-05-13T09:49:19Z
1314,1831,25,0.766,semantic,2026-05-13T09:49:19Z
1315,1832,55,0.873,hashtag,2026-05-13T09:49:19Z
1316,1833,71,0.773,visual,2026-05-13T09:49:19Z
1317,1834,67,0.935,inferred,2026-05-13T09:49:19Z
1318,1835,19,0.88,direct,2026-05-13T09:49:19Z
1319,1836,57,0.79,semantic,2026-05-13T09:49:19Z
1320,1839,50,0.804,inferred,2026-05-13T09:49:19Z
1321,1840,5,0.732,direct,2026-05-13T09:49:19Z
1322,1842,6,0.958,hashtag,2026-05-13T09:49:19Z
1323,1843,41,0.76,visual,2026-05-13T09:49:19Z
1324,1844,59,0.887,inferred,2026-05-13T09:49:19Z
1325,1846,79,0.986,semantic,2026-05-13T09:49:19Z
1326,1847,45,0.727,hashtag,2026-05-13T09:49:19Z
1327,1848,1,0.848,visual,2026-05-13T09:49:19Z
1328,1849,8,0.818,inferred,2026-05-13T09:49:19Z
1329,1850,51,0.704,direct,2026-05-13T09:49:19Z
1330,1851,5,0.868,semantic,2026-05-13T09:49:19Z
1331,1852,36,0.823,hashtag,2026-05-13T09:49:19Z
1332,1853,10,0.905,visual,2026-05-13T09:49:19Z
1333,1854,13,0.793,inferred,2026-05-13T09:49:19Z
1334,1855,14,0.959,direct,2026-05-13T09:49:19Z
1335,1856,1,0.736,semantic,2026-05-13T09:49:19Z
1336,1857,47,0.948,hashtag,2026-05-13T09:49:19Z
1337,1859,64,0.724,inferred,2026-05-13T09:49:19Z
1338,1860,63,0.946,direct,2026-05-13T09:49:19Z
1339,1861,8,0.803,semantic,2026-05-13T09:49:19Z
1340,1863,66,0.933,visual,2026-05-13T09:49:19Z
1341,1864,67,0.975,inferred,2026-05-13T09:49:19Z
1342,1865,61,0.904,direct,2026-05-13T09:49:19Z
1343,1866,58,0.954,semantic,2026-05-13T09:49:19Z
1344,1867,40,0.823,hashtag,2026-05-13T09:49:19Z
1345,1869,67,0.885,inferred,2026-05-13T09:49:19Z
1346,1871,58,0.733,semantic,2026-05-13T09:49:19Z
1347,1872,36,0.891,hashtag,2026-05-13T09:49:19Z
1348,1873,58,0.881,visual,2026-05-13T09:49:19Z
1349,1874,47,0.847,inferred,2026-05-13T09:49:19Z
1350,1877,60,0.909,hashtag,2026-05-13T09:49:19Z
1351,1878,70,0.707,visual,2026-05-13T09:49:19Z
1352,1879,29,0.967,inferred,2026-05-13T09:49:19Z
1353,1880,73,0.848,direct,2026-05-13T09:49:19Z
1354,1881,76,0.919,semantic,2026-05-13T09:49:19Z
1355,1882,14,0.915,hashtag,2026-05-13T09:49:19Z
1356,1883,74,0.926,visual,2026-05-13T09:49:19Z
1357,1884,53,0.773,inferred,2026-05-13T09:49:19Z
1358,1885,45,0.757,direct,2026-05-13T09:49:19Z
1359,1886,58,0.934,semantic,2026-05-13T09:49:19Z
1360,1889,3,0.775,inferred,2026-05-13T09:49:19Z
1361,1890,18,0.969,direct,2026-05-13T09:49:19Z
1362,1893,56,0.889,visual,2026-05-13T09:49:19Z
1363,1894,62,0.868,inferred,2026-05-13T09:49:19Z
1364,1896,69,0.71,semantic,2026-05-13T09:49:19Z
1365,1897,61,0.84,hashtag,2026-05-13T09:49:19Z
1366,1898,45,0.926,visual,2026-05-13T09:49:19Z
1367,1899,37,0.923,inferred,2026-05-13T09:49:19Z
1368,1901,4,0.735,semantic,2026-05-13T09:49:19Z
1369,1902,77,0.915,hashtag,2026-05-13T09:49:19Z
1370,1904,65,0.812,inferred,2026-05-13T09:49:19Z
1371,1906,77,0.734,semantic,2026-05-13T09:49:19Z
1372,1908,45,0.991,visual,2026-05-13T09:49:19Z
1373,1909,79,0.856,inferred,2026-05-13T09:49:19Z
1374,1910,71,0.839,direct,2026-05-13T09:49:19Z
1375,1913,43,0.784,visual,2026-05-13T09:49:19Z
1376,1914,14,0.954,inferred,2026-05-13T09:49:19Z
1377,1916,20,0.799,semantic,2026-05-13T09:49:19Z
1378,1917,48,0.883,hashtag,2026-05-13T09:49:19Z
1379,1918,43,0.716,visual,2026-05-13T09:49:19Z
1380,1920,26,0.968,direct,2026-05-13T09:49:19Z
1381,1921,77,0.844,semantic,2026-05-13T09:49:19Z
1382,1922,54,0.984,hashtag,2026-05-13T09:49:19Z
1383,1923,56,0.964,visual,2026-05-13T09:49:19Z
1384,1924,65,0.753,inferred,2026-05-13T09:49:19Z
1385,1925,57,0.807,direct,2026-05-13T09:49:19Z
1386,1926,6,0.709,semantic,2026-05-13T09:49:19Z
1387,1927,43,0.856,hashtag,2026-05-13T09:49:19Z
1388,1929,36,0.738,inferred,2026-05-13T09:49:19Z
1389,1930,23,0.816,direct,2026-05-13T09:49:19Z
1390,1933,38,0.7,visual,2026-05-13T09:49:19Z
1391,1934,49,0.898,inferred,2026-05-13T09:49:19Z
1392,1935,59,0.813,direct,2026-05-13T09:49:19Z
1393,1937,35,0.777,hashtag,2026-05-13T09:49:19Z
1394,1939,78,0.783,inferred,2026-05-13T09:49:19Z
1395,1941,44,0.743,semantic,2026-05-13T09:49:19Z
1396,1944,7,0.926,inferred,2026-05-13T09:49:19Z
1397,1945,26,0.701,direct,2026-05-13T09:49:19Z
1398,1946,35,0.852,semantic,2026-05-13T09:49:19Z
1399,1947,14,0.815,hashtag,2026-05-13T09:49:19Z
1400,1948,8,0.986,visual,2026-05-13T09:49:19Z
1401,1950,11,0.732,direct,2026-05-13T09:49:19Z
1402,1953,46,0.983,visual,2026-05-13T09:49:19Z
1403,1954,73,0.953,inferred,2026-05-13T09:49:19Z
1404,1955,19,0.762,direct,2026-05-13T09:49:19Z
1405,1956,67,0.796,semantic,2026-05-13T09:49:19Z
1406,1957,58,0.75,hashtag,2026-05-13T09:49:19Z
1407,1958,44,0.756,visual,2026-05-13T09:49:19Z
1408,1960,58,0.788,direct,2026-05-13T09:49:19Z
1409,1961,42,0.972,semantic,2026-05-13T09:49:19Z
1410,1964,29,0.991,inferred,2026-05-13T09:49:19Z
1411,1967,66,0.903,hashtag,2026-05-13T09:49:19Z
1412,1968,1,0.839,visual,2026-05-13T09:49:19Z
1413,1969,9,0.729,inferred,2026-05-13T09:49:19Z
1414,1970,15,0.992,direct,2026-05-13T09:49:19Z
1415,1971,1,0.957,semantic,2026-05-13T09:49:19Z
