connection_id,from_influencer,to_influencer,connection_type,strength,interaction_count,first_seen,last_interaction
1639,51,253,tagged,0.409,30,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1640,363,354,duet,0.871,109,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1641,203,241,inspired_by,0.507,155,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1642,18,64,follows,0.241,127,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1643,270,21,collaborates,0.42,170,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1646,417,1,tagged,0.611,185,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1647,74,224,duet,0.354,118,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1648,167,227,inspired_by,0.789,10,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1649,73,104,follows,0.604,78,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1652,269,68,reshared,0.938,61,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1653,272,395,tagged,0.944,117,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1654,354,209,duet,0.526,112,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1655,464,362,inspired_by,0.427,75,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1656,290,453,follows,0.715,139,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1657,125,450,collaborates,0.314,84,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1658,236,366,mentioned,0.628,140,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1661,127,109,duet,0.256,12,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1662,435,118,inspired_by,0.651,19,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1663,465,454,follows,0.786,183,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1664,442,310,collaborates,0.506,151,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1665,423,187,mentioned,0.994,6,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1666,434,254,reshared,0.103,107,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1668,454,345,duet,0.339,41,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1669,470,264,inspired_by,0.49,95,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1670,80,145,follows,0.808,40,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1671,412,491,collaborates,0.402,76,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1672,185,19,mentioned,0.51,168,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1673,482,177,reshared,0.478,5,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1674,8,114,tagged,0.317,133,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1675,257,75,duet,0.927,161,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1676,462,431,inspired_by,0.363,180,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1678,455,117,collaborates,0.957,140,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1679,186,162,mentioned,0.464,52,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1680,273,226,reshared,0.443,77,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1683,339,173,inspired_by,0.355,21,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1684,85,39,follows,0.189,60,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1686,135,201,mentioned,0.588,72,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1687,338,406,reshared,0.35,114,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1688,340,306,tagged,0.146,37,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1689,271,392,duet,0.773,174,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1690,189,78,inspired_by,0.443,30,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1691,269,333,follows,0.246,20,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1692,156,26,collaborates,0.997,114,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1693,29,415,mentioned,0.603,165,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1694,427,454,reshared,0.771,70,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1695,111,78,tagged,0.559,125,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1696,64,451,duet,0.697,48,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1697,74,16,inspired_by,0.978,111,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1698,117,236,follows,0.502,148,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1700,227,265,mentioned,0.938,149,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1701,330,411,reshared,0.459,112,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1702,268,392,tagged,0.58,155,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1703,470,127,duet,0.548,102,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1704,37,22,inspired_by,0.449,139,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1705,348,68,follows,0.688,111,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1706,262,218,collaborates,0.381,93,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1707,220,471,mentioned,0.478,66,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1708,228,333,reshared,0.186,179,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1709,489,447,tagged,0.264,135,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1711,142,232,inspired_by,0.161,63,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1712,258,410,follows,0.492,23,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1713,364,27,collaborates,0.231,198,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1714,483,120,mentioned,0.29,24,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1715,391,403,reshared,0.898,2,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1716,233,309,tagged,0.704,190,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1717,82,334,duet,0.267,157,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1720,137,368,collaborates,0.621,38,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1721,6,278,mentioned,0.389,89,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1722,452,151,reshared,0.111,158,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1723,358,34,tagged,0.714,38,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1724,406,338,duet,0.149,91,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1725,75,125,inspired_by,0.191,153,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1726,55,172,collaborates,0.797,3,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1727,24,128,mentioned,0.992,158,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1729,223,194,tagged,0.943,136,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1730,363,440,duet,0.774,173,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1732,223,375,follows,0.977,193,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1733,404,253,collaborates,0.986,138,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1734,264,387,mentioned,0.62,74,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1735,346,448,reshared,0.188,64,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1736,293,56,tagged,0.349,27,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1737,286,375,duet,0.432,159,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1738,173,443,inspired_by,0.209,16,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1739,409,162,follows,0.183,113,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1740,56,368,collaborates,0.983,174,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1741,381,479,mentioned,0.532,168,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1742,292,473,reshared,0.619,32,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1743,150,17,tagged,1,67,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1744,4,13,duet,0.102,111,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1745,408,226,inspired_by,0.685,160,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1746,326,47,follows,0.141,131,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1747,415,38,collaborates,0.328,130,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1748,263,275,mentioned,0.315,96,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1749,436,284,reshared,0.243,38,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1750,37,420,tagged,0.362,177,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1751,391,182,duet,0.216,72,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1752,455,61,inspired_by,0.671,132,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1753,388,365,follows,0.429,155,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1754,415,13,collaborates,0.571,124,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1755,26,360,mentioned,0.543,26,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1756,256,401,reshared,0.672,38,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1758,432,145,duet,0.497,125,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1759,407,383,inspired_by,0.245,118,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1760,107,334,follows,0.384,126,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1761,403,304,collaborates,0.482,76,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1762,288,375,mentioned,0.187,187,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1763,153,320,reshared,0.385,119,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1764,329,455,tagged,0.167,81,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1765,259,321,duet,0.497,161,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1766,205,38,inspired_by,0.358,123,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1767,256,259,follows,0.427,13,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1768,347,412,collaborates,0.325,174,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1769,173,451,mentioned,0.556,21,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1770,285,360,reshared,0.215,184,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1772,108,254,duet,0.128,71,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1775,72,388,collaborates,0.496,58,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1777,279,405,reshared,0.731,50,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1780,291,156,inspired_by,0.976,190,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1781,63,372,follows,0.726,92,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1783,347,466,mentioned,0.456,36,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1784,39,460,reshared,0.624,75,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1785,326,187,tagged,0.818,175,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1786,354,176,duet,0.723,185,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1787,355,367,inspired_by,0.343,70,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1788,451,110,follows,0.364,55,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1789,268,67,collaborates,0.777,9,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1790,416,10,mentioned,0.242,55,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1791,379,48,reshared,0.486,147,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1792,69,447,tagged,0.742,32,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1794,332,327,inspired_by,0.89,169,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1797,41,73,mentioned,0.299,185,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1798,470,364,reshared,0.684,87,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1799,234,112,tagged,0.652,171,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1801,441,385,inspired_by,0.692,118,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1802,437,85,follows,0.21,10,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1803,50,276,collaborates,0.459,114,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1804,257,456,mentioned,0.57,170,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1805,121,320,reshared,0.695,19,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1806,320,178,tagged,0.631,194,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1807,186,63,duet,0.252,188,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1808,35,472,inspired_by,0.162,80,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1809,368,229,follows,0.956,122,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1810,332,438,collaborates,0.367,37,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1811,348,305,mentioned,0.545,96,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1812,329,85,reshared,0.358,144,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1813,431,136,tagged,0.958,183,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1814,377,330,duet,0.275,55,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1815,448,406,inspired_by,0.58,191,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1816,65,94,follows,0.502,170,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1817,13,172,collaborates,0.263,40,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1818,19,468,reshared,0.343,32,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1819,283,157,tagged,0.581,175,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1820,342,125,duet,0.462,25,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1821,422,412,inspired_by,0.668,53,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1822,331,324,follows,0.363,97,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1824,17,361,mentioned,0.973,135,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1825,333,240,reshared,0.992,65,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1826,331,73,tagged,0.488,106,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1827,116,148,duet,0.594,178,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1828,260,154,inspired_by,0.954,78,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1829,392,375,follows,0.508,24,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1830,251,157,collaborates,0.851,150,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1831,3,443,mentioned,0.606,14,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1832,337,118,reshared,0.849,51,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1835,69,89,inspired_by,0.237,40,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1836,478,119,follows,0.888,74,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1837,280,263,collaborates,0.876,108,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1838,26,395,mentioned,0.485,136,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1839,191,273,reshared,0.455,72,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1840,190,130,tagged,0.802,9,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1841,406,369,duet,0.332,185,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1842,73,295,inspired_by,0.536,187,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1844,275,349,collaborates,0.208,115,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1845,215,209,mentioned,0.651,147,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1846,22,128,reshared,0.941,39,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1847,40,293,tagged,0.755,157,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1848,48,212,duet,0.222,193,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1849,458,202,inspired_by,0.216,24,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1850,414,178,follows,0.374,102,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1851,70,90,collaborates,0.122,122,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1852,253,270,mentioned,0.33,165,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1853,481,4,reshared,0.188,86,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1854,257,351,tagged,0.314,181,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1855,171,485,duet,0.743,49,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1856,16,305,inspired_by,0.912,174,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1857,8,221,follows,0.642,80,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1858,35,209,collaborates,0.176,115,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1862,72,183,duet,0.885,56,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1863,195,415,inspired_by,0.427,174,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1864,482,102,follows,0.447,32,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1865,310,308,collaborates,0.11,117,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1866,478,167,mentioned,0.462,117,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1867,317,219,reshared,0.988,67,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1868,444,127,tagged,0.968,190,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1870,488,381,inspired_by,0.237,82,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1872,310,231,collaborates,0.76,48,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1873,130,177,mentioned,0.227,156,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1874,260,208,reshared,0.68,50,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1876,310,411,duet,0.306,42,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1877,381,112,inspired_by,0.145,194,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1878,482,264,follows,0.612,184,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1879,292,140,collaborates,0.672,120,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1883,67,401,duet,0.304,124,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1886,4,149,collaborates,0.243,171,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1887,317,382,mentioned,0.446,68,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1888,275,230,reshared,0.241,15,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1889,163,32,tagged,0.534,63,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1890,219,210,duet,0.36,182,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1891,22,137,inspired_by,0.636,118,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1892,452,92,follows,0.99,157,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1894,216,482,mentioned,0.79,90,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1896,37,175,tagged,0.241,93,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1897,433,349,duet,0.941,12,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1900,241,73,collaborates,0.68,51,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1901,215,294,mentioned,0.238,199,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1902,220,454,reshared,0.572,47,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1903,276,124,tagged,0.597,104,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1904,384,219,duet,0.437,184,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1905,485,261,inspired_by,0.682,145,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1906,47,474,follows,0.122,42,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1907,138,204,collaborates,0.768,185,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1908,63,202,mentioned,0.732,68,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1909,47,454,reshared,0.314,105,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1910,137,335,tagged,0.729,88,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1911,472,239,duet,0.619,118,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1912,174,173,inspired_by,0.245,118,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1913,74,417,follows,0.688,117,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1914,55,329,collaborates,0.517,143,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1915,7,440,mentioned,0.933,115,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1916,164,111,reshared,0.617,131,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1917,86,388,tagged,0.139,12,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1918,63,37,duet,0.429,189,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1919,9,110,inspired_by,0.385,90,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1920,155,92,follows,0.819,86,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1921,130,194,collaborates,0.561,48,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1922,39,82,mentioned,0.152,22,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1923,402,81,reshared,0.188,122,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1924,446,135,tagged,0.187,27,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1925,136,305,duet,0.685,96,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1926,209,259,inspired_by,0.581,34,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1927,36,477,follows,0.129,86,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1928,420,129,collaborates,0.233,56,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1929,143,215,mentioned,0.834,83,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1930,193,311,reshared,0.786,198,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1931,469,70,tagged,0.704,7,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1932,171,227,duet,0.174,59,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1934,350,164,follows,0.637,67,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1935,179,268,collaborates,0.7,186,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1936,211,101,mentioned,0.445,22,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1937,295,449,reshared,0.122,60,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1938,445,422,tagged,0.216,46,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1939,374,158,duet,0.563,154,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1940,486,304,inspired_by,0.514,183,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1941,460,472,follows,0.251,113,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1942,293,366,collaborates,0.651,131,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1943,482,237,mentioned,0.412,164,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1944,411,72,reshared,0.191,111,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1945,28,342,tagged,0.399,51,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1946,158,104,duet,0.571,121,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1947,142,218,inspired_by,0.561,140,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1948,467,28,follows,0.325,60,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1950,466,489,mentioned,0.786,116,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1951,195,183,reshared,0.206,148,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1952,3,114,tagged,0.805,163,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1953,9,416,duet,0.123,62,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1954,408,483,inspired_by,0.567,45,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1956,394,424,collaborates,0.959,97,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1957,156,416,mentioned,0.859,157,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1958,70,425,reshared,0.221,90,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1959,33,221,tagged,0.997,65,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1960,218,151,duet,0.479,61,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1961,142,265,inspired_by,0.109,156,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1962,20,378,follows,0.572,181,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1963,253,378,collaborates,0.614,150,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1964,422,353,mentioned,0.16,142,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1965,108,473,reshared,0.576,30,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1966,47,451,tagged,0.341,17,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1967,146,12,duet,0.671,54,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1968,143,462,inspired_by,0.575,138,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1969,108,137,follows,0.394,168,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1970,310,236,collaborates,0.455,166,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1971,303,204,mentioned,0.582,199,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1973,202,258,tagged,0.524,107,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1974,111,338,duet,0.448,117,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1975,276,317,inspired_by,0.146,66,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1976,349,26,follows,0.641,146,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1977,23,442,collaborates,0.631,98,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1979,185,32,reshared,0.23,135,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1980,59,212,tagged,0.43,141,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1981,269,52,duet,0.828,103,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1982,309,449,inspired_by,0.35,156,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1983,453,186,follows,0.253,68,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1984,261,489,collaborates,0.607,132,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1985,155,63,mentioned,0.539,155,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1986,326,347,reshared,0.206,157,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
