forecast_id,product_id,region,forecast_date,predicted_demand,confidence_low,confidence_high,social_factor,model_version,explanation,created_at
170,3,Denver Metro,2026-06-02,104,85,127,1.33,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_lane_referral_cluster"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@lane_recovery_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-13T10:00:45Z
171,3,Denver Metro,2026-06-03,110,87,129,1.31,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_lane_referral_cluster"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@lane_recovery_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-13T10:00:45Z
172,3,Denver Metro,2026-06-04,107,89,131,1.44,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_lane_referral_cluster"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@lane_recovery_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-13T10:00:45Z
173,3,Denver Metro,2026-06-05,115,91,133,1.45,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_lane_referral_cluster"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@lane_recovery_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-13T10:00:45Z
174,3,Denver Metro,2026-06-06,109,93,135,1.44,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_lane_referral_cluster"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@lane_recovery_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-13T10:00:45Z
175,3,Denver Metro,2026-06-07,108,95,137,1.39,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_lane_referral_cluster"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@lane_recovery_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-13T10:00:45Z
176,3,Denver Metro,2026-06-08,127,97,139,1.43,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_lane_referral_cluster"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@lane_recovery_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-13T10:00:45Z
177,3,Denver Metro,2026-06-09,126,99,141,1.46,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_lane_referral_cluster"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@lane_recovery_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-13T10:00:45Z
178,3,Denver Metro,2026-06-10,126,101,143,1.45,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_lane_referral_cluster"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@lane_recovery_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-13T10:00:45Z
179,3,Denver Metro,2026-06-11,132,103,145,1.48,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_lane_referral_cluster"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@lane_recovery_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-13T10:00:45Z
180,3,Denver Metro,2026-06-12,133,105,147,1.46,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_lane_referral_cluster"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@lane_recovery_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-13T10:00:45Z
181,3,Atlanta Metro,2026-05-14,101,63,123,1.1,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
182,3,Atlanta Metro,2026-05-15,82,66,126,1.13,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
183,3,Atlanta Metro,2026-05-16,101,69,129,1.15,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
184,3,Atlanta Metro,2026-05-17,112,72,132,1.18,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
185,3,Atlanta Metro,2026-05-18,115,75,135,1.2,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
186,3,Atlanta Metro,2026-05-19,112,78,138,1.25,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
187,3,Atlanta Metro,2026-05-20,120,81,141,1.18,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
188,3,Atlanta Metro,2026-05-21,116,84,144,1.16,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
189,3,Atlanta Metro,2026-05-22,117,87,147,1.25,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
190,3,Atlanta Metro,2026-05-23,118,90,150,1.28,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
191,3,Atlanta Metro,2026-05-24,124,93,153,1.31,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
192,3,Atlanta Metro,2026-05-25,132,96,156,1.29,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
193,3,Atlanta Metro,2026-05-26,116,99,159,1.23,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
194,3,Atlanta Metro,2026-05-27,138,102,162,1.28,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
195,3,Atlanta Metro,2026-05-28,143,105,165,1.36,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
196,3,Atlanta Metro,2026-05-29,149,108,168,1.32,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
197,3,Atlanta Metro,2026-05-30,136,111,171,1.31,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
198,3,Atlanta Metro,2026-05-31,146,114,174,1.29,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
199,3,Atlanta Metro,2026-06-01,146,117,177,1.31,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
200,3,Atlanta Metro,2026-06-02,150,120,180,1.37,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
201,3,Atlanta Metro,2026-06-03,156,123,183,1.42,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
202,3,Atlanta Metro,2026-06-04,161,126,186,1.44,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
203,3,Atlanta Metro,2026-06-05,163,129,189,1.41,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
204,3,Atlanta Metro,2026-06-06,167,132,192,1.38,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
205,3,Atlanta Metro,2026-06-07,162,135,195,1.37,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
206,3,Atlanta Metro,2026-06-08,165,138,198,1.43,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
207,3,Atlanta Metro,2026-06-09,175,141,201,1.46,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
208,3,Atlanta Metro,2026-06-10,165,144,204,1.51,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
209,3,Atlanta Metro,2026-06-11,174,147,207,1.5,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
210,3,Atlanta Metro,2026-06-12,189,150,210,1.46,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""regional_freight_recovery_challenge"",""carrier_operations_signal_source"",""spring_season""],""top_influencer"":""@homeport_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-13T10:00:45Z
211,4,Miami-South Florida,2026-05-14,117,83,158,1.74,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
212,4,Miami-South Florida,2026-05-15,113,90,165,1.58,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
213,4,Miami-South Florida,2026-05-16,117,97,172,1.64,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
214,4,Miami-South Florida,2026-05-17,126,104,179,1.73,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
215,4,Miami-South Florida,2026-05-18,149,111,186,1.69,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
216,4,Miami-South Florida,2026-05-19,160,118,193,1.76,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
217,4,Miami-South Florida,2026-05-20,162,125,200,1.8,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
218,4,Miami-South Florida,2026-05-21,177,132,207,1.88,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
219,4,Miami-South Florida,2026-05-22,177,139,214,2.01,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
220,4,Miami-South Florida,2026-05-23,167,146,221,2.07,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
221,4,Miami-South Florida,2026-05-24,184,153,228,1.99,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
222,4,Miami-South Florida,2026-05-25,212,160,235,2.17,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
223,4,Miami-South Florida,2026-05-26,207,167,242,2.1,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
224,4,Miami-South Florida,2026-05-27,208,174,249,2.36,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
225,4,Miami-South Florida,2026-05-28,204,181,256,2.3,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
226,4,Miami-South Florida,2026-05-29,227,188,263,2.52,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
227,4,Miami-South Florida,2026-05-30,217,195,270,2.47,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
228,4,Miami-South Florida,2026-05-31,248,202,277,2.53,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
229,4,Miami-South Florida,2026-06-01,232,209,284,2.61,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
230,4,Miami-South Florida,2026-06-02,245,216,291,2.47,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
231,4,Miami-South Florida,2026-06-03,267,223,298,2.57,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
232,4,Miami-South Florida,2026-06-04,267,230,305,2.82,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
233,4,Miami-South Florida,2026-06-05,268,237,312,2.6,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
234,4,Miami-South Florida,2026-06-06,288,244,319,2.67,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
235,4,Miami-South Florida,2026-06-07,274,251,326,2.73,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
236,4,Miami-South Florida,2026-06-08,290,258,333,2.96,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
237,4,Miami-South Florida,2026-06-09,314,265,340,3.02,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
238,4,Miami-South Florida,2026-06-10,322,272,347,2.8,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
239,4,Miami-South Florida,2026-06-11,332,279,354,3.03,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
240,4,Miami-South Florida,2026-06-12,339,286,361,2.94,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""community_outreach_spike"",""summer_access_planning"",""heatwave_capacity_repositioning""],""top_influencer"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-13T10:00:45Z
241,4,New York Metro,2026-05-14,178,122,218,1.76,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
242,4,New York Metro,2026-05-15,167,131,227,1.81,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
243,4,New York Metro,2026-05-16,198,140,236,1.8,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
244,4,New York Metro,2026-05-17,210,149,245,1.93,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
245,4,New York Metro,2026-05-18,223,158,254,1.76,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
246,4,New York Metro,2026-05-19,210,167,263,1.91,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
247,4,New York Metro,2026-05-20,237,176,272,2.08,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
248,4,New York Metro,2026-05-21,227,185,281,2.18,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
249,4,New York Metro,2026-05-22,230,194,290,2.24,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
250,4,New York Metro,2026-05-23,258,203,299,2.32,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
251,4,New York Metro,2026-05-24,253,212,308,2.42,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
252,4,New York Metro,2026-05-25,267,221,317,2.55,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
